ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
202296_s_at	1.74E-09	2.58E-11	-9.6632389	15.782218	1.16	RER1
222036_s_at	1.76E-09	2.61E-11	9.6587688	15.770602	-1.21	MCM4
212801_at	1.87E-09	2.79E-11	9.6334761	15.704822	-1.1	MIR1178///CIT
202320_at	1.88E-09	2.82E-11	-9.6293034	15.693962	8.38E-01	GTF3C1
211689_s_at	1.88E-09	2.82E-11	-9.6285995	15.69213	2.8	TMPRSS2
204822_at	1.89E-09	2.84E-11	9.6268674	15.687621	-1.61	TTK
200060_s_at	1.93E-09	2.90E-11	9.6177634	15.663915	-8.43E-01	RNPS1
202362_at	2.01E-09	3.03E-11	-9.6010643	15.620402	1.12	RAP1A
221505_at	2.03E-09	3.07E-11	9.5962599	15.607877	-9.25E-01	ANP32E
202369_s_at	2.03E-09	3.08E-11	9.5951331	15.604939	-1.49	TRAM2
216804_s_at	2.07E-09	3.16E-11	-9.5856502	15.580205	1.31	PDLIM5
200644_at	2.08E-09	3.18E-11	9.583625	15.574921	-2.55	MARCKSL1
218928_s_at	2.15E-09	3.30E-11	-9.5692063	15.537287	1.02	SLC37A1
221737_at	2.19E-09	3.37E-11	9.560767	15.515246	-7.64E-01	GNA12
204603_at	2.19E-09	3.38E-11	9.5595422	15.512047	-1.16	EXO1
202096_s_at	2.23E-09	3.46E-11	-9.5513048	15.490523	1.59	TSPO
200959_at	2.25E-09	3.50E-11	9.5470177	15.479317	-9.52E-01	FUS
218562_s_at	2.25E-09	3.50E-11	-9.546359	15.477595	1.46	TMEM57
214070_s_at	2.27E-09	3.55E-11	-9.5416604	15.465311	1.99	ATP10B
215510_at	2.30E-09	3.60E-11	-9.5363195	15.451343	6.51E-01	ETV2
205339_at	2.39E-09	3.76E-11	9.5196155	15.407635	-1.52	STIL
203791_at	2.48E-09	3.91E-11	-9.5047217	15.368632	1.44	DMXL1
208899_x_at	2.48E-09	3.91E-11	-9.5043357	15.367621	1.57	ATP6V1D
215138_s_at	2.48E-09	3.93E-11	-9.5026908	15.363311	8.53E-01	KAZN
206295_at	2.51E-09	4.00E-11	-9.4957597	15.345148	3.29	IL18
214364_at	2.51E-09	4.00E-11	-9.4957524	15.345129	1.22	MTERF4
214091_s_at	2.62E-09	4.19E-11	-9.4788925	15.300921	3.27	GPX3
207911_s_at	2.65E-09	4.24E-11	-9.4739905	15.28806	1.04	TGM5
202893_at	2.65E-09	4.26E-11	-9.472446	15.284007	1.39	UNC13B
207943_x_at	2.66E-09	4.30E-11	-9.4684792	15.273597	1.33	PLAGL1
217885_at	2.66E-09	4.31E-11	9.4682846	15.273086	-1.04	IPO9
201612_at	2.67E-09	4.33E-11	-9.4661727	15.267543	1.8	ALDH9A1
210001_s_at	2.70E-09	4.38E-11	9.4614154	15.255054	-1.6	SOCS1
202787_s_at	2.73E-09	4.45E-11	-9.4557218	15.240102	1	MAPKAPK3
206284_x_at	2.74E-09	4.48E-11	-9.4533473	15.233866	1.83	CLTB
207980_s_at	2.76E-09	4.51E-11	-9.4503952	15.226111	2.93	CITED2
203214_x_at	2.81E-09	4.63E-11	9.4404958	15.200098	-1.68	CDK1
210096_at	2.81E-09	4.64E-11	-9.4403552	15.199729	4.05	CYP4B1
218137_s_at	2.84E-09	4.68E-11	-9.43646	15.18949	1.38	SMAP1
208820_at	2.85E-09	4.72E-11	9.4338902	15.182733	-1.12	PTK2
201413_at	2.98E-09	4.94E-11	-9.4160388	15.135776	1.25	HSD17B4
202826_at	3.18E-09	5.30E-11	-9.3899057	15.066956	1.34	SPINT1
206008_at	3.18E-09	5.30E-11	-9.3895908	15.066127	3.46	TGM1
214076_at	3.30E-09	5.53E-11	-9.3739628	15.024927	8.80E-01	GFOD2
213730_x_at	3.34E-09	5.62E-11	9.3679511	15.00907	-8.25E-01	TCF3
205930_at	3.34E-09	5.62E-11	9.3678552	15.008817	-9.02E-01	GTF2E1
210220_at	3.36E-09	5.67E-11	9.3645897	15.000202	-1.34	FZD2
210480_s_at	3.42E-09	5.79E-11	-9.3562948	14.978311	1.63	MYO6
205479_s_at	3.46E-09	5.87E-11	9.3511468	14.96472	-2.18	PLAU
202088_at	3.49E-09	5.94E-11	9.3472516	14.954434	-1.26	SLC39A6
209642_at	3.52E-09	6.00E-11	9.3434412	14.94437	-2.23	BUB1
210904_s_at	3.59E-09	6.18E-11	-9.3323799	14.915145	1.98	IL13RA1
203046_s_at	3.59E-09	6.18E-11	9.3323756	14.915134	-1.25	TIMELESS
212268_at	3.59E-09	6.18E-11	-9.3322387	14.914772	3.61	SERPINB1
209875_s_at	3.60E-09	6.20E-11	9.3309549	14.911379	-4.63	SPP1
203407_at	3.63E-09	6.28E-11	-9.3261203	14.898599	3.09	PPL
210399_x_at	3.65E-09	6.33E-11	-9.3229214	14.890141	2.28	FUT6
204647_at	3.69E-09	6.42E-11	9.3177187	14.876383	-1.73	HOMER3
55692_at	3.69E-09	6.42E-11	-9.3176224	14.876128	1.17	ELMO2
218741_at	3.69E-09	6.45E-11	9.3161821	14.872319	-1.11	CENPM
201758_at	3.69E-09	6.46E-11	-9.3154487	14.870379	1.02	TSG101
218677_at	3.73E-09	6.54E-11	-9.3106353	14.857646	2.24	S100A14
222039_at	3.74E-09	6.58E-11	9.3087503	14.852658	-1.4	KIF18B
203175_at	3.77E-09	6.66E-11	-9.3041907	14.840592	8.71E-01	RHOG
205733_at	3.95E-09	6.98E-11	9.286337	14.793319	-1.69	BLM
201818_at	3.98E-09	7.05E-11	9.2824964	14.783144	-2.02	LPCAT1
211712_s_at	4.01E-09	7.13E-11	-9.2785755	14.772754	2.85	ANXA9
203764_at	4.01E-09	7.15E-11	9.2775	14.769904	-2	DLGAP5
203857_s_at	4.01E-09	7.17E-11	9.2761844	14.766417	-1.51	MIR7110///PDIA5
209714_s_at	4.01E-09	7.18E-11	9.2760469	14.766053	-2	CDKN3
218024_at	4.08E-09	7.32E-11	-9.2685363	14.746143	1.17	MPC1
203243_s_at	4.08E-09	7.34E-11	-9.2676502	14.743794	1.45	PDLIM5
202016_at	4.16E-09	7.51E-11	9.2590606	14.721014	-2.41	MEST
217508_s_at	4.25E-09	7.69E-11	-9.2501006	14.697241	2.24	C18orf25
202592_at	4.31E-09	7.82E-11	-9.2439731	14.680977	9.24E-01	BLOC1S1
210416_s_at	4.39E-09	7.99E-11	9.2359003	14.659542	-9.30E-01	CHEK2
201088_at	4.44E-09	8.10E-11	9.2306865	14.645694	-1.05	KPNA2
219680_at	4.45E-09	8.13E-11	-9.229202	14.64175	1.15	NLRX1
222065_s_at	4.45E-09	8.14E-11	-9.2287382	14.640518	1.16	FLII
203988_s_at	4.45E-09	8.18E-11	9.2270258	14.635969	-1.24	FUT8
215395_x_at	4.45E-09	8.19E-11	-9.226772	14.635294	1.22	PRSS3P2
214987_at	4.45E-09	8.20E-11	-9.2260778	14.63345	5.71E-01	GAB1
210933_s_at	4.52E-09	8.37E-11	9.2185637	14.613481	-1.4	FSCN1
202537_s_at	4.63E-09	8.59E-11	-9.2087733	14.587452	1.34	CHMP2B
208795_s_at	4.64E-09	8.62E-11	9.2073909	14.583775	-1.46	MCM7
35436_at	4.73E-09	8.82E-11	-9.1991297	14.5618	1.15	GOLGA2
201111_at	4.77E-09	8.91E-11	9.1952359	14.551439	-1.13	CSE1L
208126_s_at	4.82E-09	9.02E-11	-9.1907372	14.539466	2.94	CYP2C18
218686_s_at	4.84E-09	9.09E-11	-9.187884	14.531871	8.71E-01	RHBDF1
218143_s_at	4.84E-09	9.10E-11	-9.1873906	14.530558	6.97E-01	SCAMP2
203431_s_at	5.04E-09	9.50E-11	-9.1713464	14.487828	1.74	ARHGAP32
209193_at	5.08E-09	9.60E-11	-9.1675093	14.477604	1.41	PIM1
207821_s_at	5.11E-09	9.67E-11	9.1645291	14.469662	-8.72E-01	PTK2
209667_at	5.13E-09	9.75E-11	-9.1616027	14.461862	2.28	CES2
205292_s_at	5.16E-09	9.81E-11	9.159082	14.455143	-7.55E-01	HNRNPA2B1
218843_at	5.24E-09	9.99E-11	-9.1525411	14.437702	1.25	FNDC4
207002_s_at	5.28E-09	1.01E-10	-9.1482497	14.426257	1.46	PLAGL1
204416_x_at	5.31E-09	1.02E-10	9.1453458	14.418511	-1.58	APOC1
204649_at	5.57E-09	1.07E-10	9.12721	14.370107	-9.13E-01	TROAP
201888_s_at	5.66E-09	1.09E-10	-9.120219	14.351437	2.01	IL13RA1
219824_at	5.68E-09	1.10E-10	-9.1179928	14.345491	1.04	SLC13A4
212633_at	5.78E-09	1.12E-10	-9.1100965	14.324393	9.38E-01	UFL1
218174_s_at	5.78E-09	1.12E-10	-9.1099303	14.323949	1.33	TMEM254
220016_at	5.94E-09	1.16E-10	-9.0984318	14.293211	2.27	AHNAK
217914_at	5.96E-09	1.16E-10	-9.0963574	14.287664	1.18	TPCN1
220026_at	6.13E-09	1.20E-10	-9.0851165	14.257595	5.34	CLCA4
215723_s_at	6.22E-09	1.22E-10	-9.0788603	14.240853	1.71	PLD1
219281_at	6.23E-09	1.23E-10	-9.0765555	14.234684	1.06	MSRA
213701_at	6.23E-09	1.23E-10	-9.0764989	14.234532	1.16	C12orf29
208679_s_at	6.25E-09	1.23E-10	-9.0747466	14.229842	1.06	ARPC2
210130_s_at	6.25E-09	1.23E-10	-9.0740706	14.228032	1.59	TM7SF2
217846_at	6.53E-09	1.29E-10	-9.0566109	14.18127	9.68E-01	MIR6890///QARS
204980_at	6.60E-09	1.31E-10	-9.0522071	14.169469	1.29	CLOCK
202011_at	6.63E-09	1.32E-10	-9.0496782	14.162691	1.32	TJP1
203744_at	6.63E-09	1.32E-10	9.0484518	14.159403	-1.57	HMGB3
213135_at	6.89E-09	1.38E-10	-9.0336426	14.119693	1.75	TIAM1
218610_s_at	6.91E-09	1.38E-10	-9.0316648	14.114387	1.51	CPPED1
218768_at	6.92E-09	1.39E-10	9.030002	14.109926	-1.3	NUP107
213545_x_at	6.97E-09	1.40E-10	-9.0269665	14.101781	1.18	SNX3
219165_at	7.20E-09	1.45E-10	-9.0141336	14.067335	2.06	PDLIM2
219148_at	7.23E-09	1.46E-10	9.011758	14.060956	-1.87	PBK
209457_at	7.37E-09	1.49E-10	-9.0039075	14.039871	2.76	DUSP5
212450_at	7.54E-09	1.53E-10	-8.9941738	14.013717	1.35	SECISBP2L
213513_x_at	7.54E-09	1.54E-10	-8.9928334	14.010114	8.38E-01	ARPC2
209498_at	7.54E-09	1.54E-10	-8.9927822	14.009976	3.01	CEACAM1
219231_at	7.74E-09	1.58E-10	8.9822813	13.981744	-1.08	TGS1
204875_s_at	7.91E-09	1.62E-10	-8.9736826	13.958616	2.29	GMDS
212255_s_at	7.94E-09	1.63E-10	8.9714206	13.95253	-1.05	ATP2C1
204189_at	7.98E-09	1.64E-10	-8.9685355	13.944767	7.32E-01	RARG
209980_s_at	8.02E-09	1.65E-10	-8.965978	13.937884	1.49	MIR6778///SHMT1
210613_s_at	8.08E-09	1.67E-10	-8.9625967	13.928783	1.45	SYNGR1
202121_s_at	8.10E-09	1.68E-10	-8.9608408	13.924056	1.04	CHMP2A
212586_at	8.21E-09	1.70E-10	-8.9549465	13.908187	1.94	CAST
213056_at	8.29E-09	1.72E-10	-8.950509	13.896236	2.01	FRMD4B
203417_at	8.37E-09	1.74E-10	8.9461168	13.884405	-2.36	MFAP2
218286_s_at	8.38E-09	1.75E-10	8.9451825	13.881888	-9.66E-01	RNF7
213465_s_at	8.42E-09	1.76E-10	-8.9425696	13.874848	1.37	PPP1R7
218078_s_at	8.89E-09	1.86E-10	-8.921807	13.818877	1.1	ZDHHC3
38158_at	8.89E-09	1.87E-10	-8.9198274	13.813538	1.46	ESPL1
204867_at	8.89E-09	1.87E-10	-8.919454	13.812531	1.86	GCHFR
208865_at	8.89E-09	1.88E-10	-8.9192342	13.811938	5.88E-01	CSNK1A1
222234_s_at	8.89E-09	1.88E-10	-8.918637	13.810327	1.11	DBNDD1
212717_at	9.13E-09	1.93E-10	-8.9079575	13.781511	1.08	PLEKHM1
218482_at	9.17E-09	1.95E-10	8.9054388	13.774713	-1.2	ENY2
214806_at	9.27E-09	1.97E-10	8.9008685	13.762375	-1.5	BICD1
213139_at	9.32E-09	1.99E-10	8.8979968	13.754622	-2.07	SNAI2
201409_s_at	9.35E-09	2.00E-10	-8.8959825	13.749182	8.63E-01	PPP1CB
201445_at	9.35E-09	2.01E-10	-8.894486	13.745141	2.18	CNN3
200599_s_at	9.35E-09	2.01E-10	8.8943917	13.744886	-9.15E-01	MIR3652///HSP90B1
201887_at	9.40E-09	2.02E-10	-8.8917069	13.737635	1.43	IL13RA1
210211_s_at	9.40E-09	2.03E-10	8.8910255	13.735795	-1.01	HSP90AA1
202504_at	9.43E-09	2.04E-10	-8.8883188	13.728483	1.32	TRIM29
218542_at	9.43E-09	2.04E-10	8.8878434	13.727199	-2.05	CEP55
205640_at	9.43E-09	2.04E-10	-8.8876853	13.726772	9.60E-01	ALDH3B1
208632_at	9.57E-09	2.08E-10	-8.88068	13.707843	9.52E-01	RNF10
209513_s_at	9.57E-09	2.08E-10	-8.8806159	13.70767	1.5	HSDL2
206642_at	9.62E-09	2.10E-10	-8.8776895	13.699761	3.42	DSG1
220431_at	9.62E-09	2.10E-10	-8.8772649	13.698613	4.59	TMPRSS11E
202220_at	9.84E-09	2.16E-10	8.8679294	13.673375	-8.87E-01	KIAA0907
205172_x_at	9.91E-09	2.18E-10	-8.8646728	13.664568	1.69	CLTB
217882_at	9.92E-09	2.18E-10	-8.8634887	13.661365	1.2	EMC3
219648_at	9.96E-09	2.19E-10	-8.8615304	13.656068	1.4	MREG
201000_at	1.07E-08	2.36E-10	8.834266	13.582271	-9.99E-01	AARS
201180_s_at	1.10E-08	2.44E-10	-8.8227435	13.551054	1.02	GNAI3
209172_s_at	1.13E-08	2.50E-10	8.8139012	13.527086	-1.56	CENPF
39249_at	1.13E-08	2.51E-10	-8.8121146	13.522242	2.51	AQP3
212024_x_at	1.13E-08	2.52E-10	-8.8100931	13.516761	6.89E-01	FLII
200710_at	1.13E-08	2.53E-10	-8.8098552	13.516116	1.07	ACADVL
201348_at	1.14E-08	2.54E-10	-8.807712	13.510304	3.57	GPX3
57163_at	1.14E-08	2.55E-10	-8.8066847	13.507518	1.12	MIR6734///ELOVL1
202786_at	1.16E-08	2.61E-10	-8.7980656	13.484138	1.82	STK39
206271_at	1.18E-08	2.65E-10	-8.7928646	13.470025	1.94	TLR3
208621_s_at	1.21E-08	2.72E-10	-8.7832176	13.443839	1.29	EZR
204558_at	1.22E-08	2.75E-10	8.7789028	13.432123	-1.35	RAD54L
213227_at	1.25E-08	2.84E-10	-8.766887	13.399483	1.14	PGRMC2
201666_at	1.25E-08	2.84E-10	8.7668191	13.399298	-1.31	TIMP1
200975_at	1.26E-08	2.86E-10	8.7641064	13.391927	-1.09	PPT1
204699_s_at	1.29E-08	2.94E-10	8.7546347	13.366181	-7.92E-01	DIEXF
212840_at	1.31E-08	2.99E-10	8.7482138	13.348721	-9.57E-01	UBXN7
204049_s_at	1.32E-08	3.01E-10	-8.7458548	13.342306	1.66	PHACTR2
205841_at	1.32E-08	3.03E-10	-8.7428927	13.334248	1.16	JAK2
212141_at	1.32E-08	3.04E-10	8.7426746	13.333655	-1.08	MCM4
212899_at	1.34E-08	3.08E-10	-8.7376416	13.319962	1.14	CDK19
221868_at	1.34E-08	3.09E-10	-8.7364972	13.316848	1.76	PAIP2B
220413_at	1.34E-08	3.10E-10	-8.7347105	13.311986	1.59	SLC39A2
214765_s_at	1.34E-08	3.11E-10	-8.7339343	13.309874	1.45	NAAA
202420_s_at	1.36E-08	3.14E-10	8.7299176	13.298942	-6.87E-01	DHX9
209318_x_at	1.36E-08	3.15E-10	-8.7293128	13.297295	1.58	PLAGL1
204517_at	1.38E-08	3.22E-10	-8.7213541	13.275628	1.27	PPIC
209408_at	1.44E-08	3.36E-10	8.7054699	13.232358	-1.58	KIF2C
34868_at	1.46E-08	3.41E-10	8.7006484	13.219218	-5.38E-01	SMG5
200977_s_at	1.48E-08	3.47E-10	-8.6943648	13.202088	1.13	TAX1BP1
211733_x_at	1.48E-08	3.47E-10	-8.6939757	13.201027	9.92E-01	SCP2
212443_at	1.48E-08	3.48E-10	-8.6924525	13.196874	1.47	NBEAL2
209094_at	1.49E-08	3.50E-10	-8.6912503	13.193596	2.16	DDAH1
204162_at	1.50E-08	3.53E-10	8.688118	13.185054	-1.75	NDC80
209488_s_at	1.53E-08	3.60E-10	-8.6803378	13.163831	2.1	RBPMS
206832_s_at	1.58E-08	3.75E-10	-8.6657915	13.124131	1.27	SEMA3F
210058_at	1.60E-08	3.79E-10	-8.6614419	13.112255	1.38	MAPK13
209925_at	1.60E-08	3.81E-10	-8.6602967	13.109127	1.33	OCLN
209105_at	1.63E-08	3.89E-10	-8.6519746	13.086396	1.09	NCOA1
219026_s_at	1.63E-08	3.89E-10	-8.6518534	13.086065	1.58	RASAL2
202580_x_at	1.68E-08	4.02E-10	8.640102	13.053953	-1.8	FOXM1
205402_x_at	1.69E-08	4.04E-10	-8.6385407	13.049685	1.5	PRSS2
209155_s_at	1.70E-08	4.07E-10	-8.6359937	13.042722	1.23	NT5C2
213509_x_at	1.70E-08	4.07E-10	-8.6356334	13.041737	1.83	CES2
218834_s_at	1.72E-08	4.15E-10	8.6289465	13.023452	-1.21	TMEM132A
212788_x_at	1.79E-08	4.32E-10	8.6140414	12.982675	-1.08	FTL
203747_at	1.80E-08	4.36E-10	-8.6110115	12.974382	2.38	AQP3
206558_at	1.81E-08	4.38E-10	-8.6088485	12.968462	2.59	SIM2
204767_s_at	1.82E-08	4.40E-10	8.6074107	12.964526	-1.46	FEN1
213150_at	1.83E-08	4.45E-10	8.6036922	12.954345	-2.22	HOXA10
204090_at	1.85E-08	4.51E-10	-8.5983528	12.939724	8.02E-01	STK19
205364_at	1.85E-08	4.51E-10	-8.5982853	12.939539	8.92E-01	ACOX2
221934_s_at	1.89E-08	4.62E-10	-8.5897146	12.916062	8.52E-01	DALRD3
205709_s_at	1.90E-08	4.66E-10	-8.5869235	12.908414	1.21	CDS1
202607_at	1.92E-08	4.71E-10	-8.5828875	12.897354	9.35E-01	NDST1
203414_at	1.93E-08	4.74E-10	8.5802957	12.89025	-1.7	MMD
207332_s_at	1.94E-08	4.78E-10	8.5776854	12.883095	-2.08	TFRC
218107_at	1.95E-08	4.80E-10	-8.5756938	12.877635	1.02	WDR26
210085_s_at	1.95E-08	4.82E-10	-8.5742908	12.873788	1.75	ANXA9
210205_at	2.00E-08	4.94E-10	-8.5653516	12.849274	9.16E-01	B3GALT4
219512_at	2.00E-08	4.97E-10	8.5637106	12.844773	-1	DSN1
202131_s_at	2.00E-08	4.97E-10	-8.5631933	12.843354	1.52	RIOK3
205024_s_at	2.09E-08	5.20E-10	8.5468268	12.798441	-1.25	RAD51
202860_at	2.13E-08	5.31E-10	8.5394882	12.778292	-6.74E-01	DENND4B
218881_s_at	2.13E-08	5.33E-10	-8.5383286	12.775107	5.58E-01	FOSL2
213869_x_at	2.13E-08	5.33E-10	8.5379859	12.774166	-1.29	THY1
203878_s_at	2.18E-08	5.46E-10	8.5290817	12.749707	-1.71	MMP11
220933_s_at	2.22E-08	5.57E-10	-8.5222383	12.730902	1.22	ZCCHC6
201614_s_at	2.24E-08	5.63E-10	8.5180279	12.719329	-1.48	RUVBL1
202130_at	2.25E-08	5.66E-10	-8.5161234	12.714094	1.2	RIOK3
221523_s_at	2.25E-08	5.67E-10	-8.5154128	12.712141	2.31	RRAGD
212353_at	2.31E-08	5.85E-10	8.5046089	12.682431	-2.99	SULF1
218498_s_at	2.32E-08	5.87E-10	-8.5028922	12.677709	2.58	ERO1A
201292_at	2.34E-08	5.93E-10	8.4992982	12.667822	-1.9	TOP2A
212110_at	2.34E-08	5.95E-10	8.4980116	12.664282	-2.54	SLC39A14
205864_at	2.35E-08	5.98E-10	-8.4964738	12.660051	9.36E-01	SLC7A4
210716_s_at	2.37E-08	6.04E-10	-8.4931652	12.650947	1.67	CLIP1
202859_x_at	2.40E-08	6.13E-10	8.4873567	12.63496	-3.36	CXCL8
215440_s_at	2.41E-08	6.17E-10	-8.4849404	12.628308	3.01	BEX4
201855_s_at	2.45E-08	6.27E-10	-8.4794516	12.613196	8.16E-01	ATMIN
206448_at	2.45E-08	6.30E-10	-8.4777614	12.608541	2.27	ZNF365
218176_at	2.46E-08	6.34E-10	8.4756562	12.602744	-1.12	MAGEF1
200983_x_at	2.46E-08	6.36E-10	-8.4742488	12.598867	1.57	CD59
200720_s_at	2.46E-08	6.36E-10	-8.4741451	12.598582	1.17	ACTR1A
218845_at	2.46E-08	6.36E-10	-8.4740717	12.59838	1.29	DUSP22
211043_s_at	2.46E-08	6.38E-10	-8.4732058	12.595994	1.58	CLTB
220137_at	2.50E-08	6.49E-10	-8.4670396	12.579008	1.12	LOC101928274///VSIG10
204320_at	2.51E-08	6.54E-10	8.4644176	12.571783	-3.95	COL11A1
220598_at	2.51E-08	6.55E-10	-8.4638765	12.570292	5.31E-01	CARD14
47608_at	2.61E-08	6.81E-10	8.4495911	12.530914	-7.05E-01	TJAP1
206199_at	2.68E-08	7.01E-10	-8.4393759	12.50274	4.26	CEACAM7
213007_at	2.70E-08	7.05E-10	8.4369658	12.496091	-1.66	FANCI
203755_at	2.73E-08	7.16E-10	8.4317101	12.481589	-1.57	BUB1B
210791_s_at	2.80E-08	7.34E-10	-8.4226022	12.45645	1.09	ARHGAP32
217820_s_at	2.86E-08	7.53E-10	8.4131744	12.430416	-2	ENAH
219403_s_at	2.89E-08	7.61E-10	-8.409706	12.420836	2.34	HPSE
205805_s_at	2.90E-08	7.64E-10	-8.408033	12.416215	8.55E-01	ROR1
208851_s_at	2.92E-08	7.73E-10	8.4041563	12.405504	-9.68E-01	THY1
207059_at	2.94E-08	7.78E-10	-8.4016793	12.39866	1.77	PAX9
212160_at	2.94E-08	7.80E-10	8.4005245	12.395469	-8.71E-01	XPOT
212977_at	2.99E-08	7.95E-10	8.3940035	12.377445	-2.52	ACKR3
202052_s_at	2.99E-08	7.96E-10	8.3933641	12.375678	-1.75	RAI14
202528_at	3.01E-08	8.04E-10	-8.3899528	12.366247	1.41	GALE
221528_s_at	3.08E-08	8.24E-10	-8.3809761	12.341423	9.85E-01	ELMO2
214804_at	3.08E-08	8.25E-10	8.3806297	12.340465	-1.27	CENPI
209292_at	3.09E-08	8.28E-10	-8.3794115	12.337096	2.91	ID4
201556_s_at	3.10E-08	8.32E-10	-8.3776196	12.332139	5.91E-01	VAMP2
201831_s_at	3.11E-08	8.38E-10	-8.375151	12.32531	1.12	USO1
212740_at	3.16E-08	8.51E-10	8.3693857	12.309357	-7.67E-01	PIK3R4
202769_at	3.16E-08	8.52E-10	-8.3690967	12.308557	2.04	CCNG2
213386_at	3.16E-08	8.55E-10	-8.3679526	12.305391	1.35	TMEM246
219966_x_at	3.16E-08	8.55E-10	8.3675778	12.304354	-5.33E-01	BANP
202095_s_at	3.16E-08	8.57E-10	8.3669847	12.302713	-1.56	BIRC5
218077_s_at	3.20E-08	8.68E-10	-8.3622242	12.289536	7.86E-01	ZDHHC3
206874_s_at	3.25E-08	8.85E-10	-8.3552204	12.270145	1.16	SLK
204280_at	3.27E-08	8.91E-10	-8.3531	12.264273	9.60E-01	RGS14
215165_x_at	3.29E-08	8.98E-10	8.3499928	12.255668	-9.26E-01	UMPS
205644_s_at	3.29E-08	9.00E-10	8.3493107	12.253778	-8.78E-01	SNRPG
205757_at	3.31E-08	9.05E-10	-8.3473264	12.248282	9.26E-01	ENTPD5
211002_s_at	3.32E-08	9.12E-10	-8.3445892	12.240699	1.47	TRIM29
212657_s_at	3.32E-08	9.12E-10	-8.3445646	12.240631	3.35	IL1RN
209059_s_at	3.32E-08	9.14E-10	-8.3438247	12.238581	7.69E-01	EDF1
200067_x_at	3.38E-08	9.32E-10	-8.3366514	12.218705	9.69E-01	SNX3
212327_at	3.38E-08	9.33E-10	-8.3364642	12.218186	1.81	LIMCH1
209379_s_at	3.39E-08	9.37E-10	-8.3348584	12.213736	1.06	CCSER2
200932_s_at	3.44E-08	9.51E-10	-8.3293925	12.198585	5.91E-01	DCTN2
206020_at	3.44E-08	9.54E-10	-8.3285102	12.196139	1.25	SOCS6
201202_at	3.44E-08	9.57E-10	8.3273253	12.192854	-1.12	PCNA
220201_at	3.49E-08	9.73E-10	-8.3215459	12.176828	1.03	RC3H2
218755_at	3.53E-08	9.85E-10	8.3168936	12.163925	-1.75	KIF20A
209455_at	3.61E-08	1.01E-09	-8.3091888	12.14255	9.26E-01	FBXW11
200075_s_at	3.63E-08	1.02E-09	-8.3057026	12.132876	9.38E-01	GUK1
218384_at	3.68E-08	1.03E-09	-8.3007926	12.119249	1.41	CARHSP1
208837_at	3.74E-08	1.05E-09	-8.294261	12.101116	1.23	TMED3
201768_s_at	3.74E-08	1.05E-09	-8.2939486	12.100249	6.97E-01	CLINT1
200818_at	3.76E-08	1.06E-09	-8.290918	12.091834	6.85E-01	ATP5O
205166_at	3.78E-08	1.07E-09	-8.2888199	12.086007	1.02	CAPN5
220266_s_at	3.80E-08	1.07E-09	-8.2864975	12.079557	1.89	KLF4
204493_at	3.84E-08	1.08E-09	8.2824048	12.068189	-1.57	BID
212323_s_at	3.84E-08	1.09E-09	-8.2817232	12.066295	1.11	VPS13D
221521_s_at	3.85E-08	1.09E-09	8.2795351	12.060216	-1.58	GINS2
209487_at	3.90E-08	1.11E-09	-8.2750367	12.047717	1.85	RBPMS
220987_s_at	3.95E-08	1.12E-09	-8.2694276	12.032128	1.49	NUAK2///AKIP1
205125_at	3.95E-08	1.13E-09	-8.2694144	12.032092	1.1	PLCD1
208644_at	3.95E-08	1.13E-09	8.2684094	12.029298	-9.47E-01	PARP1
218388_at	3.96E-08	1.13E-09	-8.2672872	12.026179	8.63E-01	PGLS
201917_s_at	4.00E-08	1.15E-09	8.2628011	12.013707	-1.23	SLC25A36
212046_x_at	4.00E-08	1.15E-09	-8.2624334	12.012685	8.00E-01	MAPK3
209585_s_at	4.00E-08	1.15E-09	8.2621508	12.011899	-1.38	MINPP1
212692_s_at	4.06E-08	1.17E-09	-8.2559941	11.994778	1.03	LRBA
203145_at	4.07E-08	1.17E-09	8.2541753	11.98972	-1.34	SPAG5
209244_s_at	4.13E-08	1.19E-09	-8.2481782	11.973037	7.80E-01	KIF1C
209293_x_at	4.13E-08	1.20E-09	-8.2477654	11.971889	1.02	ID4
220962_s_at	4.18E-08	1.21E-09	-8.2429003	11.958352	7.61E-01	PADI1
213077_at	4.23E-08	1.23E-09	-8.2383063	11.945566	8.22E-01	YTHDC2
203215_s_at	4.30E-08	1.25E-09	-8.2325143	11.929444	1.52	MYO6
213572_s_at	4.33E-08	1.26E-09	-8.2294229	11.920836	3.22	SERPINB1
213272_s_at	4.34E-08	1.26E-09	-8.2278663	11.916502	1.05	TMEM159
201832_s_at	4.38E-08	1.28E-09	-8.2237804	11.905124	8.87E-01	USO1
219363_s_at	4.38E-08	1.28E-09	8.2231861	11.903468	-1.27	MTERF3
217732_s_at	4.39E-08	1.29E-09	-8.2214605	11.898662	8.40E-01	ITM2B
37012_at	4.39E-08	1.29E-09	-8.2211905	11.89791	7.99E-01	CAPZB
205046_at	4.39E-08	1.29E-09	8.2205116	11.896019	-1.29	CENPE
221771_s_at	4.44E-08	1.31E-09	-8.2162926	11.884266	8.12E-01	MPHOSPH8
202546_at	4.48E-08	1.32E-09	-8.2125039	11.87371	1.2	VAMP8
204168_at	4.50E-08	1.33E-09	-8.2102082	11.867313	1.62	MGST2
212328_at	4.52E-08	1.34E-09	-8.2082705	11.861913	2.23	LIMCH1
