bcr_sample_barcode	bcr_portion_barcode	bcr_portion_uuid	LCE	date_of_creation	is_ffpe	portion_number	weight
TCGA-78-8648-01A	TCGA-78-8648-01A-11	3f0a49d1-fae6-4b10-aa91-cb7d1c94df4e	[Not Available]	2012-07-25	NO	11	31.00
TCGA-78-8648-10A	TCGA-78-8648-10A-01	f4eb14de-0365-469b-ac8c-20eeb433438e	[Not Available]	2012-07-12	NO	01	[Not Available]
TCGA-78-8655-01A	TCGA-78-8655-01A-11	8fc0f1cc-6952-4609-99ae-16c63fc13a77	[Not Available]	2012-07-25	NO	11	44.00
TCGA-78-8655-10A	TCGA-78-8655-10A-01	ae03f7cc-00a0-4cc4-ad0a-cd89f3179a80	[Not Available]	2012-07-12	NO	01	[Not Available]
TCGA-78-8660-01A	TCGA-78-8660-01A-11	d534fcf3-8537-418c-8906-ce8ef84ca30b	[Not Available]	2012-07-25	NO	11	11.00
TCGA-78-8660-10A	TCGA-78-8660-10A-01	e3c9c039-969d-434c-87de-139fb6bca1fb	[Not Available]	2012-07-12	NO	01	[Not Available]
TCGA-78-8662-01A	TCGA-78-8662-01A-11	38c82ea8-daef-45ec-9400-63421d3a56a4	[Not Available]	2012-07-17	NO	11	27.00
TCGA-78-8662-10A	TCGA-78-8662-10A-01	356c628f-7bc5-41ef-9e66-018040a51595	[Not Available]	2012-07-12	NO	01	[Not Available]
TCGA-86-8585-01A	TCGA-86-8585-01A-11	56173fa3-1e95-4c60-81ab-e4b1791f0bda	[Not Available]	2012-06-29	NO	11	35.00
TCGA-86-8585-10A	TCGA-86-8585-10A-01	a483023d-a1a0-4c64-8d47-ef3086e82d0a	[Not Available]	2012-07-03	NO	01	[Not Available]
TCGA-86-8668-01A	TCGA-86-8668-01A-11	0e299c82-e52a-4ebc-9d5b-5f0c29e28ba5	[Not Available]	2012-07-16	NO	11	32.00
TCGA-86-8668-10A	TCGA-86-8668-10A-01	550ade78-d85c-402b-a9be-e648a21aec19	[Not Available]	2012-07-25	NO	01	[Not Available]
TCGA-86-8669-01A	TCGA-86-8669-01A-11	ea130967-e291-4c36-b2e6-defe8aa42016	[Not Available]	2012-07-16	NO	11	38.00
TCGA-86-8669-10A	TCGA-86-8669-10A-01	3b6d2735-f6bd-49b1-b7b6-ed70d4e5cd3b	[Not Available]	2012-07-25	NO	01	[Not Available]
TCGA-86-8671-01A	TCGA-86-8671-01A-11	1fab335a-1e15-4796-8ac8-6ae8a68561a3	[Not Available]	2012-07-16	NO	11	36.00
TCGA-86-8671-10A	TCGA-86-8671-10A-01	cbe7ed6a-9046-431e-a6e8-fb96092d1d70	[Not Available]	2012-07-25	NO	01	[Not Available]
TCGA-86-8672-01A	TCGA-86-8672-01A-21	a83c8b66-04ac-49a6-b95b-ec8a4f8aeb52	[Not Available]	2012-07-16	NO	21	29.00
TCGA-86-8672-10A	TCGA-86-8672-10A-01	3fd09e22-7b66-4ce3-b39d-39e204fab820	[Not Available]	2012-07-25	NO	01	[Not Available]
TCGA-86-8673-01A	TCGA-86-8673-01A-11	4f0f22de-80ff-4e88-b511-3878ed11b83e	[Not Available]	2012-07-16	NO	11	40.00
TCGA-86-8673-10A	TCGA-86-8673-10A-01	7b99de06-062b-48c7-b285-dbb0b6ea4d4c	[Not Available]	2012-07-25	NO	01	[Not Available]
TCGA-86-8674-01A	TCGA-86-8674-01A-21	099b408f-c240-4577-8df5-3dc3c2b93953	[Not Available]	2012-07-16	NO	21	38.00
TCGA-86-8674-10A	TCGA-86-8674-10A-01	b2f22eaa-e3f2-4a98-a5d1-0b4ddd4280cd	[Not Available]	2012-08-10	NO	01	[Not Available]
TCGA-91-8496-01A	TCGA-91-8496-01A-11	c63a0033-6229-4b4f-b02b-500a2a94aa15	[Not Available]	2012-06-13	NO	11	32.00
TCGA-91-8496-10A	TCGA-91-8496-10A-01	905c116f-7fab-4547-84ed-0a5bd45ff376	[Not Available]	2012-06-18	NO	01	[Not Available]
TCGA-91-8496-11A	TCGA-91-8496-11A-01	f03c44a2-a3d0-4398-8954-080b0f853845	[Not Available]	2012-06-13	NO	01	60.00
TCGA-91-8497-01A	TCGA-91-8497-01A-11	c233fe6f-96d3-47de-899b-58bcbc6fb015	[Not Available]	2012-06-13	NO	11	34.00
TCGA-91-8497-10A	TCGA-91-8497-10A-01	13bbc55d-bc1b-4616-98d3-74bcaa7fcf4f	[Not Available]	2012-06-18	NO	01	[Not Available]
TCGA-91-8499-01A	TCGA-91-8499-01A-11	6c8f53ab-ecf2-4967-8aab-d3811c888178	[Not Available]	2012-06-13	NO	11	44.00
TCGA-91-8499-10A	TCGA-91-8499-10A-01	7790d966-0376-48d1-90e7-c46ed419e3a4	[Not Available]	2012-06-18	NO	01	[Not Available]
TCGA-91-8499-11A	TCGA-91-8499-11A-01	c6b67b32-973d-4f9a-b6f2-f85233303804	[Not Available]	2012-06-13	NO	01	61.00
TCGA-97-8176-01A	TCGA-97-8176-01A-11	50433234-cc0b-4465-a09c-925df2f63520	[Not Available]	2012-04-05	NO	11	31.00
TCGA-97-8176-10B	TCGA-97-8176-10B-01	6ea4f0fc-f8d0-4ea0-88b6-5de02b9a3c87	[Not Available]	2012-07-06	NO	01	[Not Available]
TCGA-97-8547-01A	TCGA-97-8547-01A-11	1c773da0-edf6-49dc-a71f-5e981de6da98	[Not Available]	2012-06-29	NO	11	34.00
TCGA-97-8547-10A	TCGA-97-8547-10A-01	ee88067f-4fd8-45d5-818c-6b143ee33fa5	[Not Available]	2012-07-02	NO	01	[Not Available]
TCGA-97-8552-01A	TCGA-97-8552-01A-11	0cdee730-f66e-4e36-8354-5c12b75b3dee	[Not Available]	2012-06-29	NO	11	41.00
TCGA-97-8552-10A	TCGA-97-8552-10A-01	aeea2e66-3808-4ca6-94c6-afa630ee09c1	[Not Available]	2012-07-02	NO	01	[Not Available]
TCGA-38-A44F-01A	TCGA-38-A44F-01A-11	B316913A-9500-40AB-B472-FF2D8E745965	[Not Available]	2012-08-27	NO	11	30.00
TCGA-38-A44F-10A	TCGA-38-A44F-10A-01	5FA9388B-435D-4026-885C-065FF86EB791	[Not Available]	2012-08-21	NO	01	[Not Available]
TCGA-44-A479-01A	TCGA-44-A479-01A-31	A0BF4EEF-AB1F-4D34-AB2A-2D81407F7012	[Not Available]	2012-09-26	NO	31	30.00
TCGA-44-A479-10A	TCGA-44-A479-10A-01	5313B311-3941-42CE-BD4C-FF66D6620673	[Not Available]	2012-10-01	NO	01	2.00
TCGA-44-A47A-01A	TCGA-44-A47A-01A-21	DA108B70-D7D2-48A0-ABAC-38713345B4FD	[Not Available]	2012-09-24	NO	21	30.00
TCGA-44-A47A-10A	TCGA-44-A47A-10A-01	119B0482-04FB-4799-9C39-917EDC1E1B1D	[Not Available]	2012-09-25	NO	01	2.00
TCGA-44-A47B-01A	TCGA-44-A47B-01A-11	72D3AD65-B42E-4588-B6E5-7EC1FC880D97	[Not Available]	2012-09-21	NO	11	30.00
TCGA-44-A47B-10A	TCGA-44-A47B-10A-01	E94EF3E9-7C86-4B2E-8FE0-9370A181906C	[Not Available]	2012-09-25	NO	01	2.00
TCGA-44-A47F-01A	TCGA-44-A47F-01A-11	18F6A033-0EEA-4303-B606-E202C633EE1D	[Not Available]	2012-09-24	NO	11	30.00
TCGA-44-A47F-10A	TCGA-44-A47F-10A-01	A8EBE9E4-B51D-4351-BF3B-F612FAE32A84	[Not Available]	2012-09-25	NO	01	2.00
TCGA-44-A47G-01A	TCGA-44-A47G-01A-21	49E1BFD7-E134-4681-8602-6BAC22B1345C	[Not Available]	2012-09-21	NO	21	30.00
TCGA-44-A47G-10A	TCGA-44-A47G-10A-01	AC30AB72-3A60-4B8D-892E-1CDE000EBA04	[Not Available]	2012-09-25	NO	01	2.00
TCGA-55-A48X-01A	TCGA-55-A48X-01A-11	6FB66E18-A912-4FA2-8F89-A1497BB93396	[Not Available]	2012-09-07	NO	11	30.00
TCGA-55-A48X-10A	TCGA-55-A48X-10A-01	602CF56B-1EF9-488C-BCA0-58C25575772F	[Not Available]	2012-09-10	NO	01	2.00
TCGA-55-A48Y-01A	TCGA-55-A48Y-01A-11	7D2887AA-ADE3-47FB-8543-723A7BE08843	[Not Available]	2012-09-07	NO	11	10.00
TCGA-55-A48Y-10A	TCGA-55-A48Y-10A-01	0D2D4127-CA50-48F1-94EB-F59244B3A72D	[Not Available]	2012-09-10	NO	01	2.00
TCGA-55-A490-01A	TCGA-55-A490-01A-11	B3AA8C19-128E-4ECF-9901-31A090F75A3F	[Not Available]	2012-09-07	NO	11	10.00
TCGA-55-A490-10A	TCGA-55-A490-10A-01	74CEC99F-77FE-4D31-A220-404126A87C14	[Not Available]	2012-09-11	NO	01	2.00
TCGA-55-A491-01A	TCGA-55-A491-01A-11	7FE266F9-100C-4652-8C6E-6D7F3170335A	[Not Available]	2012-09-07	NO	11	10.00
TCGA-55-A491-10A	TCGA-55-A491-10A-01	861B0B05-0A84-452C-8B42-04C17056B956	[Not Available]	2012-09-11	NO	01	2.00
TCGA-55-A492-01A	TCGA-55-A492-01A-11	41482FC1-6B96-48C7-8B3E-8A2123F07F22	[Not Available]	2012-09-14	NO	11	30.00
TCGA-55-A492-10A	TCGA-55-A492-10A-01	FF663F8D-B57B-478E-9A15-32F498EB7695	[Not Available]	2012-09-17	NO	01	2.00
TCGA-55-A493-01A	TCGA-55-A493-01A-11	8FE5E135-9B0B-42C6-8DC0-E92E9F15BA98	[Not Available]	2012-09-14	NO	11	30.00
TCGA-55-A493-10A	TCGA-55-A493-10A-01	7BF2804B-1915-45F6-B07E-EBEF4E54A3CE	[Not Available]	2012-09-19	NO	01	2.00
TCGA-55-A4DF-01A	TCGA-55-A4DF-01A-11	A8FBE28D-C783-401D-B7B8-1D7152F27ACA	[Not Available]	2012-10-05	NO	11	30.00
TCGA-55-A4DF-10A	TCGA-55-A4DF-10A-01	79D61E7B-85D1-4C8B-8509-36D966187399	[Not Available]	2012-10-10	NO	01	2.00
TCGA-55-A4DG-01A	TCGA-55-A4DG-01A-11	4A203E50-A5B6-4599-A679-0CDB5D7477F3	[Not Available]	2012-10-05	NO	11	30.00
TCGA-55-A4DG-10A	TCGA-55-A4DG-10A-01	94DFC388-57B4-421E-BA7E-4A76B084FF84	[Not Available]	2012-10-10	NO	01	2.00
TCGA-62-A46O-01A	TCGA-62-A46O-01A-11	D9227693-3536-4F8D-A7BE-F37C4228AE08	[Not Available]	2012-09-07	NO	11	30.00
TCGA-62-A46O-10A	TCGA-62-A46O-10A-01	8953C1C8-FD5C-4318-88B4-584C9AD52FD2	[Not Available]	2012-08-31	NO	01	[Not Available]
TCGA-62-A46P-01A	TCGA-62-A46P-01A-11	B003524B-C3FC-4953-834B-7194D56BD8F4	[Not Available]	2012-09-07	NO	11	30.00
TCGA-62-A46P-10A	TCGA-62-A46P-10A-01	CE1C4156-1640-4C53-B896-A7997923D97B	[Not Available]	2012-08-31	NO	01	[Not Available]
TCGA-62-A46R-01A	TCGA-62-A46R-01A-11	D0A2168F-8BFE-4F8A-B2A7-A44200EF2E16	[Not Available]	2012-09-07	NO	11	30.00
TCGA-62-A46R-10A	TCGA-62-A46R-10A-01	67D837D7-22BD-4CFC-A8A9-9A345E3C6B89	[Not Available]	2012-08-31	NO	01	[Not Available]
TCGA-62-A46S-01A	TCGA-62-A46S-01A-11	F5EB8EFE-7A0F-46E9-8E48-F19F1722F01F	[Not Available]	2012-09-10	NO	11	30.00
TCGA-62-A46S-10A	TCGA-62-A46S-10A-01	60244E71-6DC8-4B66-A03E-7E17C3E8521E	[Not Available]	2012-08-31	NO	01	[Not Available]
TCGA-62-A46U-01A	TCGA-62-A46U-01A-11	4FC0DBB1-994C-44A3-B2BF-A5E4E5280474	[Not Available]	2012-09-10	NO	11	30.00
TCGA-62-A46U-10A	TCGA-62-A46U-10A-01	3FACCFCB-122B-41D4-85D5-DECF86DCEB98	[Not Available]	2012-08-31	NO	01	[Not Available]
TCGA-62-A46V-01A	TCGA-62-A46V-01A-11	1FCA93D3-8CA6-4142-B4B2-275D49A04613	[Not Available]	2012-09-10	NO	11	30.00
TCGA-62-A46V-10A	TCGA-62-A46V-10A-01	F25F6014-66EF-4EDD-B393-EEDD2EA7E918	[Not Available]	2012-08-31	NO	01	[Not Available]
TCGA-62-A46Y-01A	TCGA-62-A46Y-01A-11	EC4875FC-4A47-4109-B1E3-2879376F3075	[Not Available]	2012-09-10	NO	11	30.00
TCGA-62-A46Y-10A	TCGA-62-A46Y-10A-01	08546898-B4C1-47F1-8995-A2330867425A	[Not Available]	2012-08-31	NO	01	[Not Available]
TCGA-62-A470-01A	TCGA-62-A470-01A-11	2124ED66-7701-40B8-80EC-D0B47FEB041A	[Not Available]	2012-09-10	NO	11	30.00
TCGA-62-A470-10A	TCGA-62-A470-10A-01	047E17D8-5D81-4B92-8E13-AFB2DB10C5F1	[Not Available]	2012-08-31	NO	01	[Not Available]
TCGA-62-A471-01A	TCGA-62-A471-01A-12	B56887C2-D48E-42C1-9C1B-2D2833D436F0	[Not Available]	2012-09-10	NO	12	20.00
TCGA-62-A471-10A	TCGA-62-A471-10A-01	148B5842-C50E-4F7C-A6BD-B693355CD4BC	[Not Available]	2012-08-31	NO	01	[Not Available]
TCGA-62-A472-01A	TCGA-62-A472-01A-11	FD297BB2-8511-43B3-BAA3-8FB2BF51DCC7	[Not Available]	2012-09-10	NO	11	30.00
TCGA-62-A472-10A	TCGA-62-A472-10A-01	B1A6FFC8-8393-4F72-9695-0E3E8A9D0F60	[Not Available]	2012-08-31	NO	01	[Not Available]
TCGA-86-A456-01A	TCGA-86-A456-01A-11	221EA8BE-A446-4742-82F9-2EB4E8B0B896	[Not Available]	2012-09-05	NO	11	30.00
TCGA-86-A456-10A	TCGA-86-A456-10A-01	F55550B0-904C-4529-97AB-4CEED65D8EFA	[Not Available]	2012-09-06	NO	01	2.00
TCGA-86-A4D0-01A	TCGA-86-A4D0-01A-11	23DEF7AE-5393-4893-80B9-F58014AF7BA8	[Not Available]	2012-10-09	NO	11	30.00
TCGA-86-A4D0-10A	TCGA-86-A4D0-10A-01	E532EE41-53C4-4E88-B5FE-68303D25D7C5	[Not Available]	2012-10-16	NO	01	2.00
TCGA-91-A4BC-01A	TCGA-91-A4BC-01A-11	C537523E-152B-41D3-9DC0-812083CACD4F	[Not Available]	2012-10-08	NO	11	30.00
TCGA-91-A4BC-10A	TCGA-91-A4BC-10A-01	B5BFE0B1-1865-47C8-9E4F-4408373E3D77	[Not Available]	2012-10-10	NO	01	2.00
TCGA-91-A4BD-01A	TCGA-91-A4BD-01A-11	58908905-5825-45A1-BAEF-3EA9CFB52A1D	[Not Available]	2012-10-03	NO	11	30.00
TCGA-91-A4BD-10A	TCGA-91-A4BD-10A-01	0E0E3815-C615-4B6F-B0A8-A1077FA9A444	[Not Available]	2012-10-05	NO	01	2.00
TCGA-J2-A4AD-01A	TCGA-J2-A4AD-01A-11	521F0FAF-3444-47DD-BD30-8224E1B3DE12	[Not Available]	2012-09-25	NO	11	30.00
TCGA-J2-A4AD-10A	TCGA-J2-A4AD-10A-01	3171DA65-3454-4963-BA8C-DE241FB45662	[Not Available]	2012-09-27	NO	01	2.00
TCGA-J2-A4AE-01A	TCGA-J2-A4AE-01A-21	2DEF5A29-3221-4CE4-A3C3-F00C63A099A3	[Not Available]	2012-10-08	NO	21	30.00
TCGA-J2-A4AE-10A	TCGA-J2-A4AE-10A-01	3C1199EB-1525-4A72-A74E-FCC69580E77B	[Not Available]	2012-09-27	NO	01	2.00
TCGA-J2-A4AG-01A	TCGA-J2-A4AG-01A-11	0D4A5F0C-FBC4-4DB1-8CF3-01C137CA4CC1	[Not Available]	2012-09-25	NO	11	30.00
TCGA-J2-A4AG-10A	TCGA-J2-A4AG-10A-01	F5572AB2-03C8-4F56-A660-9C17101A5B10	[Not Available]	2012-09-27	NO	01	2.00
TCGA-L4-A4E6-01A	TCGA-L4-A4E6-01A-11	ABA3AB36-9911-4813-B9D3-ACF554FBB137	[Not Available]	2012-10-15	NO	11	30.00
TCGA-L4-A4E6-10A	TCGA-L4-A4E6-10A-01	2C158377-A736-48FD-AC73-4C95CD27B901	[Not Available]	2012-10-17	NO	01	2.00
TCGA-L9-A443-01A	TCGA-L9-A443-01A-12	9AEBCCE3-C293-4DFC-ADA9-8DA303B6747A	[Not Available]	2012-08-28	NO	12	30.00
TCGA-L9-A443-10A	TCGA-L9-A443-10A-01	BCA6F24B-131A-4A1F-8704-673CAC580157	[Not Available]	2012-08-30	NO	01	2.00
TCGA-L9-A444-01A	TCGA-L9-A444-01A-21	C9422768-CA3A-4A40-A111-FAEFA56977C7	[Not Available]	2012-08-28	NO	21	30.00
TCGA-L9-A444-10A	TCGA-L9-A444-10A-01	20E95DFD-4590-4ABA-B46C-FE0C5E3D8671	[Not Available]	2012-08-30	NO	01	2.00
TCGA-44-A4SS-01A	TCGA-44-A4SS-01A-11	809250DB-ED64-473F-ABC6-8AC3ABD12779	[Not Available]	2012-11-13	NO	11	30.00
TCGA-44-A4SS-10A	TCGA-44-A4SS-10A-01	80698E30-9D3D-477A-9573-86ED04C18693	[Not Available]	2012-11-26	NO	01	2.00
TCGA-44-A4SU-01A	TCGA-44-A4SU-01A-11	C247EED5-EE53-4BA3-828C-5EABB2DF5D4F	[Not Available]	2012-11-13	NO	11	30.00
TCGA-44-A4SU-10A	TCGA-44-A4SU-10A-01	ABEA799A-EA42-4539-B3E9-78EF8723B106	[Not Available]	2012-11-26	NO	01	2.00
TCGA-53-A4EZ-01A	TCGA-53-A4EZ-01A-12	54E474A4-F1A7-4877-831C-B4FE69E31339	[Not Available]	2012-10-18	NO	12	30.00
TCGA-53-A4EZ-10A	TCGA-53-A4EZ-10A-01	1CD4E313-9E76-43F9-96B1-FE0A37850EAC	[Not Available]	2012-10-23	NO	01	2.00
TCGA-55-A48Z-01A	TCGA-55-A48Z-01A-12	05AFCEED-F672-4563-BACD-C9FD0E3A8FDD	[Not Available]	2012-10-05	NO	12	20.00
TCGA-55-A48Z-10A	TCGA-55-A48Z-10A-01	69918503-FE3A-445B-9A21-D54B5D974187	[Not Available]	2012-10-10	NO	01	2.00
TCGA-55-A494-01A	TCGA-55-A494-01A-11	81222F8B-550C-4533-9498-C849EF13C8C0	[Not Available]	2012-10-17	NO	11	30.00
TCGA-55-A494-10A	TCGA-55-A494-10A-01	DE75283D-4AC5-4915-873B-A4E759C760E0	[Not Available]	2012-10-19	NO	01	2.00
TCGA-86-A4JF-01A	TCGA-86-A4JF-01A-11	57B49166-10BF-4570-9E8D-E67167A6B153	[Not Available]	2012-10-26	NO	11	30.00
TCGA-86-A4JF-10A	TCGA-86-A4JF-10A-01	DECCEC76-5237-441D-B422-6245B90E314F	[Not Available]	2012-11-06	NO	01	2.00
TCGA-86-A4P7-01A	TCGA-86-A4P7-01A-11	9B5249DC-94AD-415A-A018-8A62EAA07F9A	[Not Available]	2012-11-08	NO	11	30.00
TCGA-86-A4P7-10A	TCGA-86-A4P7-10A-01	074B9012-9535-4AF0-A8B8-542D74DC8E84	[Not Available]	2012-11-16	NO	01	2.00
TCGA-86-A4P8-01A	TCGA-86-A4P8-01A-11	7FDE7731-786D-4A12-A5E4-89945BD4EA45	[Not Available]	2012-11-08	NO	11	30.00
TCGA-86-A4P8-10A	TCGA-86-A4P8-10A-01	D7596324-64FA-4DEA-95D6-96E4729673CA	[Not Available]	2012-11-16	NO	01	2.00
TCGA-93-A4JN-01A	TCGA-93-A4JN-01A-11	6158A709-44FE-473E-9033-8CA3BD4BFCA3	[Not Available]	2012-10-23	NO	11	30.00
TCGA-93-A4JN-10A	TCGA-93-A4JN-10A-01	4CB94750-BC12-434E-9982-845274873ED5	[Not Available]	2012-11-01	NO	01	2.00
TCGA-93-A4JO-01A	TCGA-93-A4JO-01A-21	A87CDAA0-2B69-4414-B8BD-E1F20E11B7CF	[Not Available]	2012-10-23	NO	21	30.00
TCGA-93-A4JO-10A	TCGA-93-A4JO-10A-01	066DCCF1-5453-4BD9-A6B3-9ED753750F5C	[Not Available]	2012-11-02	NO	01	2.00
TCGA-93-A4JP-01A	TCGA-93-A4JP-01A-11	FA023261-D1C0-4575-8430-C065F6D2D317	[Not Available]	2012-10-23	NO	11	30.00
TCGA-93-A4JP-01D	TCGA-93-A4JP-01D-01	CF8C89D5-9316-47F4-9C3A-A6A56D0A8858	[Not Available]	2014-03-05	YES	01	[Not Available]
TCGA-93-A4JP-01E	TCGA-93-A4JP-01E-01	ACC6FCB3-F386-4BB7-90A2-2A9AACE25A98	[Not Available]	2014-03-11	YES	01	[Not Available]
TCGA-93-A4JP-10A	TCGA-93-A4JP-10A-01	99F8864D-2435-4BB2-8FED-A506BCC2F63B	[Not Available]	2012-11-02	NO	01	2.00
TCGA-93-A4JQ-01A	TCGA-93-A4JQ-01A-11	9AFD5BD9-A03D-44A1-8402-D883342AE53F	[Not Available]	2012-10-23	NO	11	30.00
TCGA-93-A4JQ-10A	TCGA-93-A4JQ-10A-01	657806D4-36C2-42ED-AEE6-6352B68A8B95	[Not Available]	2012-11-02	NO	01	2.00
TCGA-97-A4LX-01A	TCGA-97-A4LX-01A-11	E31DFB24-5A82-4DF3-9B85-3E63AD402506	[Not Available]	2012-10-26	NO	11	30.00
TCGA-97-A4LX-10A	TCGA-97-A4LX-10A-01	2A806EF5-EE0B-48CC-ABC0-ADCE857D3582	[Not Available]	2012-11-02	NO	01	2.00
TCGA-97-A4M0-01A	TCGA-97-A4M0-01A-11	2E504912-F005-4A82-87CE-2BD13D29F749	[Not Available]	2012-10-26	NO	11	30.00
TCGA-97-A4M0-10A	TCGA-97-A4M0-10A-01	7AED32BB-32CD-42C3-84E9-E040B35FEF66	[Not Available]	2012-11-09	NO	01	2.00
TCGA-97-A4M1-01A	TCGA-97-A4M1-01A-11	D371664F-54B7-46FC-BD68-94F4AF77DF46	[Not Available]	2012-10-26	NO	11	30.00
TCGA-97-A4M1-10A	TCGA-97-A4M1-10A-01	78F85542-A0EC-4C64-ABB3-963F6A96F952	[Not Available]	2012-11-09	NO	01	2.00
TCGA-97-A4M2-01A	TCGA-97-A4M2-01A-12	750FD39E-BB9F-463E-831B-4CAEC5AD13AC	[Not Available]	2012-10-26	NO	12	30.00
TCGA-97-A4M2-10A	TCGA-97-A4M2-10A-01	97DAB4C2-5D0A-409C-B2EA-4C3573FEBE89	[Not Available]	2012-11-06	NO	01	2.00
TCGA-97-A4M3-01A	TCGA-97-A4M3-01A-11	8D457D6D-84A0-4C0A-804A-E99BDABEB448	[Not Available]	2012-10-26	NO	11	30.00
TCGA-97-A4M3-10A	TCGA-97-A4M3-10A-01	BFABFA30-7690-4C32-82EE-40ACBA43D99D	[Not Available]	2012-11-06	NO	01	2.00
TCGA-97-A4M5-01A	TCGA-97-A4M5-01A-11	AC6771C2-601C-496F-98BF-EC6C171C1883	[Not Available]	2012-10-30	NO	11	30.00
TCGA-97-A4M5-10A	TCGA-97-A4M5-10A-01	A4AA68AA-4BEA-4DAE-989D-0EBBD62CF86A	[Not Available]	2012-11-06	NO	01	2.00
TCGA-97-A4M6-01A	TCGA-97-A4M6-01A-11	ABA6686A-7916-4399-BCEB-F88BEE0A5931	[Not Available]	2012-10-30	NO	11	30.00
TCGA-97-A4M6-10A	TCGA-97-A4M6-10A-01	A8E9D39D-D2E5-4E03-A0B8-A0ADB7D418E9	[Not Available]	2012-11-06	NO	01	2.00
TCGA-97-A4M7-01A	TCGA-97-A4M7-01A-11	BF12B2E0-713C-4301-8939-21E9A83C3EB7	[Not Available]	2012-10-30	NO	11	30.00
TCGA-97-A4M7-10A	TCGA-97-A4M7-10A-01	69421386-836B-4EEC-A796-59731DEC61C2	[Not Available]	2012-11-06	NO	01	2.00
TCGA-L4-A4E5-01A	TCGA-L4-A4E5-01A-11	132DAC50-B97A-47D6-922B-41D420C76B2B	[Not Available]	2012-10-15	NO	11	30.00
TCGA-L4-A4E5-10A	TCGA-L4-A4E5-10A-01	CA5736EF-2F3D-4B3A-B594-882B17B987E2	[Not Available]	2012-10-17	NO	01	2.00
TCGA-MN-A4N1-01A	TCGA-MN-A4N1-01A-11	7178C592-748F-408B-9DFD-323B215176CF	[Not Available]	2012-10-15	NO	11	30.00
TCGA-MN-A4N1-10A	TCGA-MN-A4N1-10A-01	A5117835-354D-45A3-BECF-9B5B364822ED	[Not Available]	2012-10-09	NO	01	[Not Available]
TCGA-MN-A4N4-01A	TCGA-MN-A4N4-01A-12	4B608CB5-5C85-417C-9948-43682F0E2D96	[Not Available]	2012-10-13	NO	12	10.00
TCGA-MN-A4N4-10A	TCGA-MN-A4N4-10A-01	EC47C8D3-0DB1-4718-BD53-4237D8B42C9A	[Not Available]	2012-10-09	NO	01	[Not Available]
TCGA-MN-A4N5-01A	TCGA-MN-A4N5-01A-11	2AD72ED5-95D3-44A9-87E3-B20209C21EE3	[Not Available]	2012-10-13	NO	11	30.00
TCGA-MN-A4N5-10A	TCGA-MN-A4N5-10A-01	5230349C-C228-49D3-9D6B-EF3365B11C06	[Not Available]	2012-10-09	NO	01	[Not Available]
TCGA-MP-A4SV-01A	TCGA-MP-A4SV-01A-11	8085DE17-D82B-4918-A75D-533651BFBC12	[Not Available]	2012-11-14	NO	11	30.00
TCGA-MP-A4SV-10A	TCGA-MP-A4SV-10A-01	4B2040D7-118C-4396-9126-FC226A6C40D7	[Not Available]	2012-10-30	NO	01	[Not Available]
TCGA-MP-A4SW-01A	TCGA-MP-A4SW-01A-21	8C33D681-9565-474A-83B5-B6F5F250567A	[Not Available]	2012-11-14	NO	21	30.00
TCGA-MP-A4SW-10A	TCGA-MP-A4SW-10A-01	A09649F6-BAE7-4BE6-9B38-60023B07580F	[Not Available]	2012-10-30	NO	01	[Not Available]
TCGA-MP-A4SY-01A	TCGA-MP-A4SY-01A-21	B442409A-DE48-4E5A-9FEC-A3933C74B845	[Not Available]	2012-11-06	NO	21	30.00
TCGA-MP-A4SY-10A	TCGA-MP-A4SY-10A-01	54336509-B319-4439-BF8E-AB0034F12196	[Not Available]	2012-10-30	NO	01	[Not Available]
TCGA-MP-A4T2-01A	TCGA-MP-A4T2-01A-11	664188ED-2A31-4913-842C-69A53DC81146	[Not Available]	2012-11-06	NO	11	30.00
TCGA-MP-A4T2-10A	TCGA-MP-A4T2-10A-01	6BE904D0-C474-4F02-A5BF-1EC16A8767F1	[Not Available]	2012-10-30	NO	01	[Not Available]
TCGA-MP-A4T7-01A	TCGA-MP-A4T7-01A-11	92629E01-766F-493C-8A80-DB9A2730BF69	[Not Available]	2012-11-06	NO	11	30.00
TCGA-MP-A4T7-10A	TCGA-MP-A4T7-10A-01	61FEE7FF-06B6-4E85-8C10-37133C57B0AF	[Not Available]	2012-10-30	NO	01	[Not Available]
TCGA-MP-A4T8-01A	TCGA-MP-A4T8-01A-11	B3477657-37B2-443D-9AC7-991E3028E8BE	[Not Available]	2012-11-13	NO	11	30.00
TCGA-MP-A4T8-10A	TCGA-MP-A4T8-10A-01	97FAA176-93DE-4AF0-8457-2713E0CAC1D7	[Not Available]	2012-10-30	NO	01	[Not Available]
TCGA-MP-A4T9-01A	TCGA-MP-A4T9-01A-11	7D40AA56-0CB7-4065-8F3C-DB802B9D5C63	[Not Available]	2012-11-08	NO	11	30.00
TCGA-MP-A4T9-10A	TCGA-MP-A4T9-10A-01	04C8671B-DAB8-4619-B8F8-86B064B71E51	[Not Available]	2012-10-30	NO	01	[Not Available]
TCGA-MP-A4TA-01A	TCGA-MP-A4TA-01A-21	B8AD02AA-5593-498F-BE35-C9B0CAB440F4	[Not Available]	2012-11-08	NO	21	30.00
