bcr_sample_barcode	bcr_analyte_barcode	experimental_protocol_type	protocol_file_name	protocol_name
TCGA-75-6203-10A	TCGA-75-6203-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-75-6205-01A	TCGA-75-6205-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-75-6205-01A	TCGA-75-6205-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-75-6205-01A	TCGA-75-6205-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-75-6205-01A	TCGA-75-6205-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-75-6205-10A	TCGA-75-6205-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-75-6205-10A	TCGA-75-6205-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-75-6206-01A	TCGA-75-6206-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-75-6206-01A	TCGA-75-6206-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-75-6206-01A	TCGA-75-6206-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-75-6206-01A	TCGA-75-6206-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-75-6206-10A	TCGA-75-6206-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-75-6206-10A	TCGA-75-6206-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-75-6207-01A	TCGA-75-6207-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-75-6207-01A	TCGA-75-6207-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-75-6207-01A	TCGA-75-6207-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-75-6207-01A	TCGA-75-6207-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-75-6207-10A	TCGA-75-6207-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-75-6207-10A	TCGA-75-6207-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-75-6211-01A	TCGA-75-6211-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-75-6211-01A	TCGA-75-6211-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-75-6211-01A	TCGA-75-6211-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-75-6211-01A	TCGA-75-6211-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-75-6211-10A	TCGA-75-6211-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-75-6211-10A	TCGA-75-6211-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-75-6212-01A	TCGA-75-6212-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-75-6212-01A	TCGA-75-6212-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-75-6212-01A	TCGA-75-6212-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-75-6212-01A	TCGA-75-6212-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-75-6212-10A	TCGA-75-6212-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-75-6212-10A	TCGA-75-6212-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-86-6562-01A	TCGA-86-6562-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-86-6562-01A	TCGA-86-6562-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-86-6562-01A	TCGA-86-6562-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-86-6562-01A	TCGA-86-6562-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-86-6562-10A	TCGA-86-6562-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-86-6562-10A	TCGA-86-6562-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4396-01A	TCGA-05-4396-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4396-01A	TCGA-05-4396-01A-21H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-05-4396-01A	TCGA-05-4396-01A-21R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4396-01A	TCGA-05-4396-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4396-10A	TCGA-05-4396-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4396-10A	TCGA-05-4396-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4405-01A	TCGA-05-4405-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4405-01A	TCGA-05-4405-01A-21H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-05-4405-01A	TCGA-05-4405-01A-21R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4405-01A	TCGA-05-4405-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4405-10A	TCGA-05-4405-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4405-10A	TCGA-05-4405-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4410-01A	TCGA-05-4410-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4410-01A	TCGA-05-4410-01A-21H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-05-4410-01A	TCGA-05-4410-01A-21R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4410-01A	TCGA-05-4410-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4410-10A	TCGA-05-4410-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4410-10A	TCGA-05-4410-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4415-01A	TCGA-05-4415-01A-22D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4415-01A	TCGA-05-4415-01A-22H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-05-4415-01A	TCGA-05-4415-01A-22R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4415-01A	TCGA-05-4415-01A-22W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4415-10A	TCGA-05-4415-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4415-10A	TCGA-05-4415-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4417-01A	TCGA-05-4417-01A-22D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4417-01A	TCGA-05-4417-01A-22H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-05-4417-01A	TCGA-05-4417-01A-22R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4417-01A	TCGA-05-4417-01A-22W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4417-10A	TCGA-05-4417-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4417-10A	TCGA-05-4417-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4424-01A	TCGA-05-4424-01A-22D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4424-01A	TCGA-05-4424-01A-22H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-05-4424-01A	TCGA-05-4424-01A-22R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4424-01A	TCGA-05-4424-01A-22W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4424-10A	TCGA-05-4424-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4424-10A	TCGA-05-4424-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4427-01A	TCGA-05-4427-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4427-01A	TCGA-05-4427-01A-21H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-05-4427-01A	TCGA-05-4427-01A-21R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4427-01A	TCGA-05-4427-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4427-10A	TCGA-05-4427-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4427-10A	TCGA-05-4427-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4433-01A	TCGA-05-4433-01A-22D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4433-01A	TCGA-05-4433-01A-22H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-05-4433-01A	TCGA-05-4433-01A-22R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4433-01A	TCGA-05-4433-01A-22W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4433-10A	TCGA-05-4433-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4433-10A	TCGA-05-4433-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-6774-01A	TCGA-44-6774-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-6774-01A	TCGA-44-6774-01A-21H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-44-6774-01A	TCGA-44-6774-01A-21R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-6774-01A	TCGA-44-6774-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-44-6774-10A	TCGA-44-6774-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-44-6774-10A	TCGA-44-6774-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-6774-11A	TCGA-44-6774-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-6774-11A	TCGA-44-6774-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-6775-01A	TCGA-44-6775-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-6775-01A	TCGA-44-6775-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-44-6775-01A	TCGA-44-6775-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-6775-01A	TCGA-44-6775-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-44-6775-01A	TCGA-44-6775-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-6775-01A	TCGA-44-6775-01A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-6775-01C	TCGA-44-6775-01C-02D	Allprep FFPE DNA	[Not Available]	[Not Available]
TCGA-44-6775-01C	TCGA-44-6775-01C-02R	HighPure miRNA (Allprep DNA) FFPE RNA	[Not Available]	[Not Available]
TCGA-44-6775-10A	TCGA-44-6775-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-44-6775-10A	TCGA-44-6775-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-6775-11A	TCGA-44-6775-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-6775-11A	TCGA-44-6775-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-6775-11A	TCGA-44-6775-11A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-6775-11A	TCGA-44-6775-11A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-6776-01A	TCGA-44-6776-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-6776-01A	TCGA-44-6776-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-44-6776-01A	TCGA-44-6776-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-6776-01A	TCGA-44-6776-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-44-6776-10A	TCGA-44-6776-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-44-6776-10A	TCGA-44-6776-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-6776-11A	TCGA-44-6776-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-6776-11A	TCGA-44-6776-11A-01H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-44-6776-11A	TCGA-44-6776-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-6776-11A	TCGA-44-6776-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-6777-01A	TCGA-44-6777-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-6777-01A	TCGA-44-6777-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-44-6777-01A	TCGA-44-6777-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-6777-01A	TCGA-44-6777-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-44-6777-10A	TCGA-44-6777-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-44-6777-10A	TCGA-44-6777-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-6777-11A	TCGA-44-6777-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-6777-11A	TCGA-44-6777-11A-01H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-44-6777-11A	TCGA-44-6777-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-6777-11A	TCGA-44-6777-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-6778-01A	TCGA-44-6778-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-6778-01A	TCGA-44-6778-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-44-6778-01A	TCGA-44-6778-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-6778-01A	TCGA-44-6778-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-44-6778-10A	TCGA-44-6778-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-44-6778-10A	TCGA-44-6778-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-6778-11A	TCGA-44-6778-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-6778-11A	TCGA-44-6778-11A-01H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-44-6778-11A	TCGA-44-6778-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-6778-11A	TCGA-44-6778-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-6779-01A	TCGA-44-6779-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-6779-01A	TCGA-44-6779-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-44-6779-01A	TCGA-44-6779-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-6779-01A	TCGA-44-6779-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-44-6779-10A	TCGA-44-6779-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-44-6779-10A	TCGA-44-6779-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-6779-11A	TCGA-44-6779-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-6779-11A	TCGA-44-6779-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-49-4487-01A	TCGA-49-4487-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-4487-01A	TCGA-49-4487-01A-21H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-49-4487-01A	TCGA-49-4487-01A-21R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-49-4487-01A	TCGA-49-4487-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-49-4487-11A	TCGA-49-4487-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-4487-11A	TCGA-49-4487-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-49-4490-01A	TCGA-49-4490-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-4490-01A	TCGA-49-4490-01A-21H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-49-4490-01A	TCGA-49-4490-01A-21R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-49-4490-01A	TCGA-49-4490-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-49-4490-11A	TCGA-49-4490-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-4490-11A	TCGA-49-4490-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-49-4490-11A	TCGA-49-4490-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-49-4512-01A	TCGA-49-4512-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-4512-01A	TCGA-49-4512-01A-21H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-49-4512-01A	TCGA-49-4512-01A-21R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-49-4512-01A	TCGA-49-4512-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-49-4512-11A	TCGA-49-4512-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-4512-11A	TCGA-49-4512-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-49-4512-11A	TCGA-49-4512-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-49-4514-01A	TCGA-49-4514-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-4514-01A	TCGA-49-4514-01A-21H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-49-4514-01A	TCGA-49-4514-01A-21R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-49-4514-01A	TCGA-49-4514-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-49-4514-11A	TCGA-49-4514-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-4514-11A	TCGA-49-4514-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-49-6742-01A	TCGA-49-6742-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-6742-01A	TCGA-49-6742-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-49-6742-01A	TCGA-49-6742-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-49-6742-01A	TCGA-49-6742-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-49-6742-11A	TCGA-49-6742-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-6742-11A	TCGA-49-6742-11A-01H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-49-6742-11A	TCGA-49-6742-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-49-6742-11A	TCGA-49-6742-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-49-6743-01A	TCGA-49-6743-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-6743-01A	TCGA-49-6743-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-49-6743-01A	TCGA-49-6743-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-49-6743-01A	TCGA-49-6743-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-49-6743-11A	TCGA-49-6743-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-6743-11A	TCGA-49-6743-11A-01H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-49-6743-11A	TCGA-49-6743-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-49-6743-11A	TCGA-49-6743-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-49-6744-01A	TCGA-49-6744-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-6744-01A	TCGA-49-6744-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-49-6744-01A	TCGA-49-6744-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-49-6744-01A	TCGA-49-6744-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-49-6744-11A	TCGA-49-6744-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-6744-11A	TCGA-49-6744-11A-01H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-49-6744-11A	TCGA-49-6744-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-49-6744-11A	TCGA-49-6744-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-49-6745-01A	TCGA-49-6745-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-6745-01A	TCGA-49-6745-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-49-6745-01A	TCGA-49-6745-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-49-6745-01A	TCGA-49-6745-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-49-6745-11A	TCGA-49-6745-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-6745-11A	TCGA-49-6745-11A-01H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-49-6745-11A	TCGA-49-6745-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-49-6745-11A	TCGA-49-6745-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-49-6767-01A	TCGA-49-6767-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-6767-01A	TCGA-49-6767-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-49-6767-01A	TCGA-49-6767-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-49-6767-01A	TCGA-49-6767-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-49-6767-11A	TCGA-49-6767-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-49-6767-11A	TCGA-49-6767-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-50-5044-01A	TCGA-50-5044-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-50-5044-01A	TCGA-50-5044-01A-21H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-50-5044-01A	TCGA-50-5044-01A-21R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-50-5044-01A	TCGA-50-5044-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-50-5044-10A	TCGA-50-5044-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-50-5044-10A	TCGA-50-5044-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-50-5051-01A	TCGA-50-5051-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-50-5051-01A	TCGA-50-5051-01A-21H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-50-5051-01A	TCGA-50-5051-01A-21R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-50-5051-01A	TCGA-50-5051-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-50-5051-10A	TCGA-50-5051-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-50-5051-10A	TCGA-50-5051-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-50-5072-01A	TCGA-50-5072-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-50-5072-01A	TCGA-50-5072-01A-21H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-50-5072-01A	TCGA-50-5072-01A-21R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-50-5072-01A	TCGA-50-5072-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-50-5072-10A	TCGA-50-5072-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-50-5072-10A	TCGA-50-5072-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-50-6590-01A	TCGA-50-6590-01A-12D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-50-6590-01A	TCGA-50-6590-01A-12H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-50-6590-01A	TCGA-50-6590-01A-12R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-50-6590-01A	TCGA-50-6590-01A-12W	Repli-G	[Not Available]	[Not Available]
TCGA-50-6590-11A	TCGA-50-6590-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-50-6590-11A	TCGA-50-6590-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-50-6595-01A	TCGA-50-6595-01A-12D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-50-6595-01A	TCGA-50-6595-01A-12H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-50-6595-01A	TCGA-50-6595-01A-12R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-50-6595-01A	TCGA-50-6595-01A-12W	Repli-G	[Not Available]	[Not Available]
TCGA-50-6595-11A	TCGA-50-6595-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-50-6595-11A	TCGA-50-6595-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-50-6595-11A	TCGA-50-6595-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-50-6597-01A	TCGA-50-6597-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-50-6597-01A	TCGA-50-6597-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-50-6597-01A	TCGA-50-6597-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-50-6597-01A	TCGA-50-6597-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-50-6597-10A	TCGA-50-6597-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-50-6597-10A	TCGA-50-6597-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-6642-01A	TCGA-55-6642-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
