	value	Group
1252	NA	NP-Kun
1253	NA	NP-Kun
1254	0	NP-Kun
1255	NA	NP-Kun
1256	NA	NP-Kun
1257	NA	NP-Kun
1258	NA	NP-Kun
1259	NA	NP-Kun
1260	NA	NP-Kun
1261	NA	NP-Kun
1262	NA	NP-Kun
1263	NA	NP-Kun
1264	NA	NP-Kun
1265	NA	NP-Kun
1266	0	NP-Kun
1267	NA	NP-Kun
1268	NA	NP-Kun
1269	NA	NP-Kun
1270	NA	NP-Kun
1271	NA	NP-Kun
1272	0.5	NP-Kun
1273	0.138888888888889	NP-Kun
1274	0	NP-Kun
1275	NA	NP-Kun
1276	NA	NP-Kun
1277	NA	NP-Kun
1278	NA	NP-Kun
1279	0	NP-Kun
1280	0	NP-Kun
1281	0	NP-Kun
1282	NA	NP-Kun
1283	NA	NP-Kun
1284	NA	NP-Kun
1285	NA	NP-Kun
1286	NA	NP-Kun
1287	NA	NP-Kun
1288	NA	NP-Kun
1289	0	NP-Kun
1290	NA	NP-Kun
1291	NA	NP-Kun
1292	NA	NP-Kun
1293	NA	NP-Kun
1294	NA	NP-Kun
1295	NA	NP-Kun
1296	NA	NP-Kun
1297	0.233333333333333	NP-Kun
1298	NA	NP-Kun
1299	NA	NP-Kun
1300	NA	NP-Kun
1301	NA	NP-Kun
1302	NA	NP-Kun
1303	NA	NP-Kun
1304	0.0711346266901822	NP-Kun
1305	0.134722222222222	NP-Kun
1306	0	NP-Kun
1307	NA	NP-Kun
1308	NA	NP-Kun
1309	NA	NP-Kun
1310	0	NP-Kun
1311	NA	NP-Kun
1312	NA	NP-Kun
1313	NA	NP-Kun
1314	NA	NP-Kun
1315	NA	NP-Kun
1316	NA	NP-Kun
1317	NA	NP-Kun
1318	0	NP-Kun
1319	NA	NP-Kun
1320	NA	NP-Kun
1321	NA	NP-Kun
1322	NA	NP-Kun
1323	NA	NP-Kun
1324	NA	NP-Kun
1325	0.0373850773850774	NP-Kun
1326	NA	NP-Kun
1327	NA	NP-Kun
1328	NA	NP-Kun
1329	NA	NP-Kun
1330	NA	NP-Kun
1331	NA	NP-Kun
1332	NA	NP-Kun
1333	0	NP-Kun
1334	NA	NP-Kun
1335	NA	NP-Kun
1336	0	NP-Kun
1337	NA	NP-Kun
1338	0	NP-Kun
1339	NA	NP-Kun
1340	NA	NP-Kun
1341	NA	NP-Kun
1342	NA	NP-Kun
1343	NA	NP-Kun
1344	NA	NP-Kun
1345	NA	NP-Kun
1346	NA	NP-Kun
1347	0	NP-Kun
1348	NA	NP-Kun
1349	NA	NP-Kun
1350	NA	NP-Kun
1351	0	NP-Kun
1352	NA	NP-Kun
1353	NA	NP-Kun
1354	NA	NP-Kun
1355	0	NP-Kun
1356	NA	NP-Kun
1357	NA	NP-Kun
1358	NA	NP-Kun
1359	NA	NP-Kun
1360	NA	NP-Kun
1361	NA	NP-Kun
1362	NA	NP-Kun
1363	0	NP-Kun
1364	NA	NP-Kun
1365	NA	NP-Kun
1366	NA	NP-Kun
1367	NA	NP-Kun
1368	NA	NP-Kun
1369	NA	NP-Kun
1370	NA	NP-Kun
1371	0	NP-Kun
1372	NA	NP-Kun
1373	NA	NP-Kun
1374	NA	NP-Kun
1375	0	NP-Kun
1376	NA	NP-Kun
1377	NA	NP-Kun
1378	NA	NP-Kun
1379	NA	NP-Kun
1380	NA	NP-Kun
1381	NA	NP-Kun
1382	NA	NP-Kun
1383	NA	NP-Kun
1384	NA	NP-Kun
1385	NA	NP-Kun
1386	NA	NP-Kun
1387	NA	NP-Kun
1388	0	NP-Kun
1389	0	NP-Kun
1390	NA	NP-Kun
1391	NA	NP-Kun
1392	NA	NP-Kun
1393	NA	NP-Kun
1394	NA	NP-Kun
1395	NA	NP-Kun
1396	0	NP-Kun
1397	NA	NP-Kun
1398	NA	NP-Kun
1399	NA	NP-Kun
1400	0	NP-Kun
1401	NA	NP-Kun
1402	0	NP-Kun
1403	NA	NP-Kun
1404	0	NP-Kun
1405	NA	NP-Kun
1406	NA	NP-Kun
1407	NA	NP-Kun
1408	NA	NP-Kun
1409	NA	NP-Kun
1410	NA	NP-Kun
1411	0.469047619047619	NP-Kun
1412	NA	NP-Kun
1413	0.0015527950310559	NP-Kun
1414	NA	NP-Kun
1415	NA	NP-Kun
1416	NA	NP-Kun
1417	NA	NP-Kun
1418	NA	NP-Kun
1419	NA	NP-Kun
1420	NA	NP-Kun
1421	NA	NP-Kun
1422	NA	NP-Kun
1423	NA	NP-Kun
1424	NA	NP-Kun
1425	1	NP-Kun
1426	NA	NP-Kun
1427	NA	NP-Kun
1428	NA	NP-Kun
1429	NA	NP-Kun
1430	NA	NP-Kun
1431	NA	NP-Kun
1432	NA	NP-Kun
1433	NA	NP-Kun
1434	NA	NP-Kun
1435	NA	NP-Kun
1436	NA	NP-Kun
1437	NA	NP-Kun
1438	0	NP-Kun
1439	0.449206349206349	NP-Kun
1440	0.333333333333333	NP-Kun
1441	NA	NP-Kun
1442	NA	NP-Kun
1443	0	NP-Kun
1444	NA	NP-Kun
1445	0	NP-Kun
1446	NA	NP-Kun
1447	NA	NP-Kun
1448	NA	NP-Kun
1449	NA	NP-Kun
1450	NA	NP-Kun
1451	NA	NP-Kun
1452	NA	NP-Kun
1453	NA	NP-Kun
1454	NA	NP-Kun
1455	NA	NP-Kun
1456	NA	NP-Kun
1457	NA	NP-Kun
1458	NA	NP-Kun
1459	NA	NP-Kun
1460	NA	NP-Kun
1461	0	NP-Kun
1462	NA	NP-Kun
1463	NA	NP-Kun
1464	NA	NP-Kun
1465	NA	NP-Kun
1466	NA	NP-Kun
1467	NA	NP-Kun
1468	0	NP-Kun
1469	0.50625	NP-Kun
1470	NA	NP-Kun
1471	NA	NP-Kun
1472	NA	NP-Kun
1473	NA	NP-Kun
1474	0.2	NP-Kun
1475	0.0025062656641604	NP-Kun
1476	0	NP-Kun
1477	NA	NP-Kun
1478	NA	NP-Kun
1479	NA	NP-Kun
1480	NA	NP-Kun
1481	NA	NP-Kun
1482	NA	NP-Kun
1483	NA	NP-Kun
1484	0	NP-Kun
1485	NA	NP-Kun
1486	0	NP-Kun
1487	NA	NP-Kun
1488	0	NP-Kun
1489	NA	NP-Kun
1490	NA	NP-Kun
1491	NA	NP-Kun
1492	0.188034188034188	NP-Kun
1493	NA	NP-Kun
1494	NA	NP-Kun
1495	0	NP-Kun
1496	NA	NP-Kun
1497	0	NP-Kun
1498	NA	NP-Kun
1499	0	NP-Kun
1500	0	NP-Kun
1501	0	NP-Kun
1502	NA	NP-Kun
1503	NA	NP-Kun
1504	NA	NP-Kun
1505	0	NP-Kun
1506	NA	NP-Kun
1507	NA	NP-Kun
1508	NA	NP-Kun
1509	NA	NP-Kun
1510	NA	NP-Kun
1511	NA	NP-Kun
1512	NA	NP-Kun
1513	NA	NP-Kun
1514	0	NP-Kun
1515	NA	NP-Kun
1516	NA	NP-Kun
1517	NA	NP-Kun
1518	NA	NP-Kun
1519	NA	NP-Kun
1520	0.0309427414690573	NP-Kun
1521	NA	NP-Kun
1522	0.0833333333333333	NP-Kun
1523	NA	NP-Kun
1524	NA	NP-Kun
1525	NA	NP-Kun
1526	NA	NP-Kun
1527	NA	NP-Kun
1528	NA	NP-Kun
1529	NA	NP-Kun
1530	NA	NP-Kun
1531	0	NP-Kun
1532	NA	NP-Kun
1533	0	NP-Kun
1534	NA	NP-Kun
1535	NA	NP-Kun
1536	NA	NP-Kun
1537	NA	NP-Kun
1538	NA	NP-Kun
1539	NA	NP-Kun
1540	NA	NP-Kun
1541	NA	NP-Kun
1542	0	NP-Kun
1543	NA	NP-Kun
1544	0.0185185185185185	NP-Kun
1545	NA	NP-Kun
1546	0	NP-Kun
1547	NA	NP-Kun
1548	NA	NP-Kun
1549	NA	NP-Kun
1550	0	NP-Kun
1551	NA	NP-Kun
1552	NA	NP-Kun
1553	NA	NP-Kun
1554	NA	NP-Kun
1555	NA	NP-Kun
1556	0	NP-Kun
1557	NA	NP-Kun
1558	0	NP-Kun
1559	0.638888888888889	NP-Kun
1560	NA	NP-Kun
1561	NA	NP-Kun
1562	NA	NP-Kun
1563	NA	NP-Kun
1564	NA	NP-Kun
1565	NA	NP-Kun
1566	NA	NP-Kun
1567	NA	NP-Kun
1568	NA	NP-Kun
1569	NA	NP-Kun
1570	NA	NP-Kun
1571	NA	NP-Kun
1572	NA	NP-Kun
1573	NA	NP-Kun
1574	NA	NP-Kun
1575	NA	NP-Kun
1576	NA	NP-Kun
1577	NA	NP-Kun
1578	NA	NP-Kun
1579	NA	NP-Kun
1580	NA	NP-Kun
1581	NA	NP-Kun
1582	NA	NP-Kun
1583	0.0238095238095238	NP-Kun
1584	0.133333333333333	NP-Kun
1585	NA	NP-Kun
1586	NA	NP-Kun
1587	NA	NP-Kun
1588	NA	NP-Kun
1589	0	NP-Kun
1590	NA	NP-Kun
1591	NA	NP-Kun
1592	NA	NP-Kun
1593	NA	NP-Kun
1594	NA	NP-Kun
1595	0	NP-Kun
1596	NA	NP-Kun
1597	0	NP-Kun
1598	NA	NP-Kun
1599	NA	NP-Kun
1600	NA	NP-Kun
1601	0	NP-Kun
1602	NA	NP-Kun
1603	NA	NP-Kun
1604	0	NP-Kun
1605	NA	NP-Kun
1606	NA	NP-Kun
1607	NA	NP-Kun
1608	0.0230084537563151	NP-Kun
1609	NA	NP-Kun
1610	NA	NP-Kun
1611	NA	NP-Kun
1612	0	NP-Kun
1613	NA	NP-Kun
1614	NA	NP-Kun
1615	NA	NP-Kun
1616	NA	NP-Kun
1617	NA	NP-Kun
1618	0	NP-Kun
1619	1	NP-Kun
1620	NA	NP-Kun
1621	NA	NP-Kun
1622	NA	NP-Kun
1623	NA	NP-Kun
1624	NA	NP-Kun
1625	NA	NP-Kun
1626	NA	NP-Kun
1627	NA	NP-Kun
1628	NA	NP-Kun
1629	NA	NP-Kun
1630	NA	NP-Kun
1631	NA	NP-Kun
1632	NA	NP-Kun
1633	NA	NP-Kun
1634	0.447680097680098	NP-Kun
1635	0.333333333333333	NP-Kun
1636	0	NP-Kun
1637	NA	NP-Kun
1638	NA	NP-Kun
1639	NA	NP-Kun
1640	0	NP-Kun
1641	NA	NP-Kun
1642	NA	NP-Kun
1643	NA	NP-Kun
1644	0.166666666666667	NP-Kun
1645	NA	NP-Kun
1646	NA	NP-Kun
1647	NA	NP-Kun
1648	NA	NP-Kun
1649	0	NP-Kun
1650	NA	NP-Kun
1651	NA	NP-Kun
1652	NA	NP-Kun
1653	NA	NP-Kun
1654	NA	NP-Kun
1655	NA	NP-Kun
1656	NA	NP-Kun
1657	NA	NP-Kun
1658	NA	NP-Kun
1659	NA	NP-Kun
1660	NA	NP-Kun
1661	NA	NP-Kun
1662	0.5	NP-Kun
1663	0	NP-Kun
1664	0.5	NP-Kun
1665	NA	NP-Kun
1666	NA	NP-Kun
1667	NA	NP-Kun
1668	NA	NP-Kun
1669	0	NP-Kun
1670	NA	NP-Kun
1671	NA	NP-Kun
1672	NA	NP-Kun
1673	NA	NP-Kun
1674	NA	NP-Kun
1675	NA	NP-Kun
1676	NA	NP-Kun
1677	NA	NP-Kun
1678	NA	NP-Kun
1679	0	NP-Kun
1680	NA	NP-Kun
1681	NA	NP-Kun
1682	NA	NP-Kun
1683	NA	NP-Kun
1684	NA	NP-Kun
1685	NA	NP-Kun
1686	NA	NP-Kun
1687	0.233333333333333	NP-Kun
1688	NA	NP-Kun
1689	NA	NP-Kun
1690	0	NP-Kun
1691	NA	NP-Kun
1692	NA	NP-Kun
1693	NA	NP-Kun
1694	0.541031746031746	NP-Kun
1695	0.469269525992215	NP-Kun
1696	0.0125	NP-Kun
1697	NA	NP-Kun
1698	NA	NP-Kun
1699	NA	NP-Kun
1700	0	NP-Kun
1701	NA	NP-Kun
1702	NA	NP-Kun
1703	NA	NP-Kun
1704	NA	NP-Kun
1705	NA	NP-Kun
1706	NA	NP-Kun
1707	NA	NP-Kun
1708	NA	NP-Kun
1709	NA	NP-Kun
1710	NA	NP-Kun
1711	NA	NP-Kun
1712	NA	NP-Kun
1713	NA	NP-Kun
1714	NA	NP-Kun
1715	0.0272965158834724	NP-Kun
1716	NA	NP-Kun
1717	0	NP-Kun
1718	NA	NP-Kun
1719	NA	NP-Kun
1720	NA	NP-Kun
1721	NA	NP-Kun
1722	NA	NP-Kun
1723	NA	NP-Kun
1724	NA	NP-Kun
1725	NA	NP-Kun
1726	0	NP-Kun
1727	NA	NP-Kun
1728	0	NP-Kun
1729	NA	NP-Kun
1730	NA	NP-Kun
1731	NA	NP-Kun
1732	NA	NP-Kun
1733	NA	NP-Kun
1734	NA	NP-Kun
1735	NA	NP-Kun
1736	NA	NP-Kun
1737	NA	NP-Kun
1738	NA	NP-Kun
1739	NA	NP-Kun
1740	NA	NP-Kun
1741	NA	NP-Kun
1742	NA	NP-Kun
1743	NA	NP-Kun
1744	NA	NP-Kun
1745	0	NP-Kun
1746	NA	NP-Kun
1747	NA	NP-Kun
1748	NA	NP-Kun
1749	NA	NP-Kun
1750	NA	NP-Kun
1751	NA	NP-Kun
1752	NA	NP-Kun
1753	0	NP-Kun
1754	NA	NP-Kun
1755	NA	NP-Kun
1756	NA	NP-Kun
1757	NA	NP-Kun
1758	NA	NP-Kun
1759	NA	NP-Kun
1760	NA	NP-Kun
1761	NA	NP-Kun
1762	NA	NP-Kun
1763	NA	NP-Kun
1764	NA	NP-Kun
1765	NA	NP-Kun
1766	NA	NP-Kun
1767	NA	NP-Kun
1768	NA	NP-Kun
1769	NA	NP-Kun
1770	NA	NP-Kun
1771	NA	NP-Kun
1772	NA	NP-Kun
1773	NA	NP-Kun
1774	NA	NP-Kun
1775	NA	NP-Kun
1776	NA	NP-Kun
1777	NA	NP-Kun
1778	NA	NP-Kun
1779	1	NP-Kun
1780	NA	NP-Kun
1781	NA	NP-Kun
1782	NA	NP-Kun
1783	NA	NP-Kun
1784	NA	NP-Kun
1785	NA	NP-Kun
1786	0	NP-Kun
1787	NA	NP-Kun
1788	NA	NP-Kun
1789	NA	NP-Kun
1790	NA	NP-Kun
1791	NA	NP-Kun
1792	NA	NP-Kun
1793	NA	NP-Kun
1794	0	NP-Kun
1795	NA	NP-Kun
1796	NA	NP-Kun
1797	NA	NP-Kun
1798	NA	NP-Kun
1799	NA	NP-Kun
1800	NA	NP-Kun
1801	NA	NP-Kun
1802	NA	NP-Kun
1803	0.559508438920204	NP-Kun
1804	NA	NP-Kun
1805	NA	NP-Kun
1806	NA	NP-Kun
1807	NA	NP-Kun
1808	NA	NP-Kun
1809	NA	NP-Kun
1810	NA	NP-Kun
1811	NA	NP-Kun
1812	NA	NP-Kun
1813	NA	NP-Kun
1814	NA	NP-Kun
1815	0	NP-Kun
1816	NA	NP-Kun
1817	NA	NP-Kun
1818	NA	NP-Kun
1819	0	NP-Kun
1820	NA	NP-Kun
1821	NA	NP-Kun
1822	0	NP-Kun
1823	NA	NP-Kun
1824	NA	NP-Kun
1825	NA	NP-Kun
1826	NA	NP-Kun
1827	NA	NP-Kun
1828	NA	NP-Kun
1829	0	NP-Kun
1830	0.0185185185185185	NP-Kun
1831	NA	NP-Kun
1832	NA	NP-Kun
1833	NA	NP-Kun
1834	NA	NP-Kun
1835	0	NP-Kun
1836	NA	NP-Kun
1837	NA	NP-Kun
1838	NA	NP-Kun
1839	NA	NP-Kun
1840	NA	NP-Kun
1841	NA	NP-Kun
1842	NA	NP-Kun
1843	NA	NP-Kun
1844	NA	NP-Kun
1845	NA	NP-Kun
1846	NA	NP-Kun
1847	NA	NP-Kun
1848	NA	NP-Kun
1849	NA	NP-Kun
1850	NA	NP-Kun
1851	NA	NP-Kun
1852	NA	NP-Kun
1853	0.0555555555555556	NP-Kun
1854	0	NP-Kun
1855	NA	NP-Kun
1856	NA	NP-Kun
1857	NA	NP-Kun
1858	0	NP-Kun
1859	0	NP-Kun
1860	NA	NP-Kun
1861	NA	NP-Kun
1862	NA	NP-Kun
1863	NA	NP-Kun
1864	0	NP-Kun
1865	NA	NP-Kun
1866	NA	NP-Kun
1867	NA	NP-Kun
1868	NA	NP-Kun
1869	NA	NP-Kun
1870	NA	NP-Kun
1871	NA	NP-Kun
1872	NA	NP-Kun
1873	NA	NP-Kun
1874	0	NP-Kun
1875	NA	NP-Kun
1876	NA	NP-Kun
1877	NA	NP-Kun
1878	NA	NP-Kun
1879	NA	NP-Kun
1880	NA	NP-Kun
1881	NA	NP-Kun
1882	0.25	NP-Kun
1883	NA	NP-Kun
1884	NA	NP-Kun
1885	NA	NP-Kun
1886	NA	NP-Kun
1887	NA	NP-Kun
1888	NA	NP-Kun
1889	0.2707177639674	NP-Kun
1890	0.155098605098605	NP-Kun
1891	0.0111111111111111	NP-Kun
1892	NA	NP-Kun
1893	NA	NP-Kun
1894	NA	NP-Kun
1895	0	NP-Kun
1896	NA	NP-Kun
1897	NA	NP-Kun
1898	NA	NP-Kun
1899	NA	NP-Kun
1900	NA	NP-Kun
1901	NA	NP-Kun
1902	NA	NP-Kun
1903	NA	NP-Kun
1904	NA	NP-Kun
1905	NA	NP-Kun
1906	NA	NP-Kun
1907	NA	NP-Kun
1908	NA	NP-Kun
1909	NA	NP-Kun
1910	0.0322089947089947	NP-Kun
1911	NA	NP-Kun
1912	0	NP-Kun
1913	NA	NP-Kun
1914	NA	NP-Kun
1915	NA	NP-Kun
1916	NA	NP-Kun
1917	NA	NP-Kun
1918	0	NP-Kun
1919	NA	NP-Kun
1920	NA	NP-Kun
1921	0	NP-Kun
1922	NA	NP-Kun
1923	0	NP-Kun
1924	NA	NP-Kun
1925	NA	NP-Kun
1926	NA	NP-Kun
1927	NA	NP-Kun
1928	NA	NP-Kun
1929	NA	NP-Kun
1930	NA	NP-Kun
1931	NA	NP-Kun
1932	0	NP-Kun
1933	NA	NP-Kun
1934	NA	NP-Kun
1935	NA	NP-Kun
1936	NA	NP-Kun
1937	NA	NP-Kun
1938	NA	NP-Kun
1939	NA	NP-Kun
1940	0	NP-Kun
1941	NA	NP-Kun
1942	NA	NP-Kun
1943	NA	NP-Kun
1944	NA	NP-Kun
1945	NA	NP-Kun
1946	NA	NP-Kun
1947	NA	NP-Kun
1948	NA	NP-Kun
1949	0.111111111111111	NP-Kun
1950	NA	NP-Kun
1951	NA	NP-Kun
1952	NA	NP-Kun
1953	NA	NP-Kun
1954	NA	NP-Kun
1955	NA	NP-Kun
1956	NA	NP-Kun
1957	NA	NP-Kun
1958	NA	NP-Kun
1959	NA	NP-Kun
1960	NA	NP-Kun
1961	NA	NP-Kun
1962	NA	NP-Kun
1963	NA	NP-Kun
1964	NA	NP-Kun
1965	NA	NP-Kun
1966	NA	NP-Kun
1967	NA	NP-Kun
1968	NA	NP-Kun
1969	NA	NP-Kun
1970	NA	NP-Kun
1971	NA	NP-Kun
1972	NA	NP-Kun
1973	NA	NP-Kun
1974	0	NP-Kun
1975	NA	NP-Kun
1976	NA	NP-Kun
1977	0	NP-Kun
1978	NA	NP-Kun
1979	NA	NP-Kun
1980	NA	NP-Kun
1981	0	NP-Kun
1982	NA	NP-Kun
1983	NA	NP-Kun
1984	NA	NP-Kun
1985	NA	NP-Kun
1986	NA	NP-Kun
1987	0	NP-Kun
1988	NA	NP-Kun
1989	NA	NP-Kun
1990	NA	NP-Kun
1991	NA	NP-Kun
1992	NA	NP-Kun
1993	NA	NP-Kun
1994	NA	NP-Kun
1995	NA	NP-Kun
1996	NA	NP-Kun
1997	NA	NP-Kun
1998	0.0800914188519231	NP-Kun
1999	NA	NP-Kun
2000	NA	NP-Kun
2001	0	NP-Kun
2002	NA	NP-Kun
2003	NA	NP-Kun
2004	NA	NP-Kun
2005	NA	NP-Kun
2006	NA	NP-Kun
2007	NA	NP-Kun
2008	NA	NP-Kun
2009	NA	NP-Kun
2010	NA	NP-Kun
2011	NA	NP-Kun
2012	NA	NP-Kun
2013	NA	NP-Kun
2014	NA	NP-Kun
2015	NA	NP-Kun
2016	NA	NP-Kun
2017	NA	NP-Kun
2018	NA	NP-Kun
2019	NA	NP-Kun
2020	NA	NP-Kun
2021	NA	NP-Kun
2022	NA	NP-Kun
2023	NA	NP-Kun
2024	0.144203135799774	NP-Kun
2025	0	NP-Kun
2026	NA	NP-Kun
2027	NA	NP-Kun
2028	NA	NP-Kun
2029	NA	NP-Kun
2030	0	NP-Kun
2031	NA	NP-Kun
2032	NA	NP-Kun
2033	NA	NP-Kun
2034	NA	NP-Kun
2035	NA	NP-Kun
2036	NA	NP-Kun
2037	NA	NP-Kun
2038	NA	NP-Kun
2039	NA	NP-Kun
2040	NA	NP-Kun
2041	NA	NP-Kun
2042	NA	NP-Kun
2043	NA	NP-Kun
2044	NA	NP-Kun
2045	NA	NP-Kun
2046	NA	NP-Kun
2047	NA	NP-Kun
2048	NA	NP-Kun
2049	NA	NP-Kun
2050	NA	NP-Kun
2051	NA	NP-Kun
2052	0	NP-Kun
2053	0	NP-Kun
2054	0	NP-Kun
2055	NA	NP-Kun
2056	NA	NP-Kun
2057	NA	NP-Kun
2058	NA	NP-Kun
2059	0	NP-Kun
2060	NA	NP-Kun
2061	NA	NP-Kun
2062	NA	NP-Kun
2063	NA	NP-Kun
2064	NA	NP-Kun
2065	NA	NP-Kun
2066	NA	NP-Kun
2067	NA	NP-Kun
2068	NA	NP-Kun
2069	0	NP-Kun
2070	NA	NP-Kun
2071	NA	NP-Kun
2072	NA	NP-Kun
2073	NA	NP-Kun
2074	NA	NP-Kun
2075	NA	NP-Kun
2076	NA	NP-Kun
2077	0.25	NP-Kun
2078	NA	NP-Kun
2079	NA	NP-Kun
2080	NA	NP-Kun
2081	NA	NP-Kun
2082	NA	NP-Kun
2083	NA	NP-Kun
2084	0	NP-Kun
2085	0	NP-Kun
2086	0	NP-Kun
2087	NA	NP-Kun
2088	NA	NP-Kun
2089	NA	NP-Kun
2090	0	NP-Kun
2091	NA	NP-Kun
2092	NA	NP-Kun
2093	NA	NP-Kun
2094	NA	NP-Kun
2095	NA	NP-Kun
2096	NA	NP-Kun
2097	NA	NP-Kun
2098	NA	NP-Kun
2099	0	NP-Kun
2100	NA	NP-Kun
2101	NA	NP-Kun
2102	NA	NP-Kun
2103	NA	NP-Kun
2104	NA	NP-Kun
2105	0	NP-Kun
2106	NA	NP-Kun
2107	0	NP-Kun
2108	NA	NP-Kun
2109	NA	NP-Kun
2110	NA	NP-Kun
2111	NA	NP-Kun
2112	NA	NP-Kun
2113	NA	NP-Kun
2114	NA	NP-Kun
2115	NA	NP-Kun
2116	0	NP-Kun
2117	NA	NP-Kun
2118	0.25	NP-Kun
2119	NA	NP-Kun
2120	NA	NP-Kun
2121	NA	NP-Kun
2122	NA	NP-Kun
2123	NA	NP-Kun
2124	NA	NP-Kun
2125	NA	NP-Kun
2126	NA	NP-Kun
2127	NA	NP-Kun
2128	NA	NP-Kun
2129	NA	NP-Kun
2130	NA	NP-Kun
2131	NA	NP-Kun
2132	NA	NP-Kun
2133	NA	NP-Kun
2134	NA	NP-Kun
2135	0	NP-Kun
2136	NA	NP-Kun
2137	NA	NP-Kun
2138	NA	NP-Kun
2139	NA	NP-Kun
2140	NA	NP-Kun
2141	NA	NP-Kun
2142	NA	NP-Kun
2143	NA	NP-Kun
2144	NA	NP-Kun
2145	NA	NP-Kun
2146	0.0666666666666667	NP-Kun
2147	0.0104166666666667	NP-Kun
2148	0	NP-Kun
2149	NA	NP-Kun
2150	0	NP-Kun
2151	0	NP-Kun
2152	0	NP-Kun
2153	0	NP-Kun
2154	0	NP-Kun
2155	0	NP-Kun
2156	0.0476190476190476	NP-Kun
2157	0	NP-Kun
2158	0	NP-Kun
2159	0	NP-Kun
2160	0	NP-Kun
2161	0	NP-Kun
2162	0.0416666666666667	NP-Kun
2163	0.133333333333333	NP-Kun
2164	0	NP-Kun
2165	0	NP-Kun
2166	0	NP-Kun
2167	0.194444444444444	NP-Kun
2168	0.02	NP-Kun
2169	0.0238095238095238	NP-Kun
2170	0.0138888888888889	NP-Kun
2171	0	NP-Kun
2172	0	NP-Kun
2173	0	NP-Kun
2174	0	NP-Kun
2175	0.0476190476190476	NP-Kun
2176	0	NP-Kun
2177	0	NP-Kun
2178	0	NP-Kun
2179	0.0333333333333333	NP-Kun
2180	0	NP-Kun
2181	0.0277777777777778	NP-Kun
2182	0	NP-Kun
2183	0	NP-Kun
2184	0	NP-Kun
2185	0	NP-Kun
2186	0.0555555555555556	NP-Kun
2187	0.0185185185185185	NP-Kun
2188	0	NP-Kun
2189	0.111111111111111	NP-Kun
2190	0.025	NP-Kun
2191	0.00216450216450216	NP-Kun
2192	0	NP-Kun
2193	0	NP-Kun
2194	0.0238095238095238	NP-Kun
2195	0.0128205128205128	NP-Kun
2196	0	NP-Kun
2197	0	NP-Kun
2198	0	NP-Kun
2199	NA	NP-Kun
2200	0	NP-Kun
2201	0	NP-Kun
2202	0.111111111111111	NP-Kun
2203	0.0555555555555556	NP-Kun
2204	0	NP-Kun
2205	0.00588235294117647	NP-Kun
2206	0	NP-Kun
2207	0	NP-Kun
2208	0	NP-Kun
2209	0.0353846153846154	NP-Kun
2210	0	NP-Kun
2211	0	NP-Kun
2212	0	NP-Kun
2213	0	NP-Kun
2214	0.0138888888888889	NP-Kun
2215	0.0151515151515152	NP-Kun
2216	0	NP-Kun
2217	0	NP-Kun
2218	0	NP-Kun
2219	0.0144230769230769	NP-Kun
2220	0.361111111111111	NP-Kun
2221	0.0238095238095238	NP-Kun
2222	0	NP-Kun
2223	0	NP-Kun
2224	0	NP-Kun
2225	NA	NP-Kun
2226	0	NP-Kun
2227	0.0663636363636364	NP-Kun
2228	0	NP-Kun
2229	0.0729166666666667	NP-Kun
2230	0.00566946256601429	NP-Kun
2231	0.305555555555556	NP-Kun
2232	0	NP-Kun
2233	0	NP-Kun
2234	0	NP-Kun
2235	0	NP-Kun
2236	0	NP-Kun
2237	NA	NP-Kun
2238	0.0343703703703704	NP-Kun
2239	0.138888888888889	NP-Kun
2240	0	NP-Kun
2241	0	NP-Kun
2242	0.00925925925925926	NP-Kun
2243	0.0930735930735931	NP-Kun
2244	0	NP-Kun
2245	0.0222222222222222	NP-Kun
2246	0	NP-Kun
2247	0	NP-Kun
2248	0	NP-Kun
2249	0	NP-Kun
2250	NA	NP-Kun
2251	0.037037037037037	NP-Kun
2252	0	NP-Kun
2253	0	NP-Kun
2254	0	NP-Kun
2255	0	NP-Kun
2256	0	NP-Kun
2257	0	NP-Kun
2258	0	NP-Kun
2259	NA	NP-Kun
2260	0	NP-Kun
2261	0	NP-Kun
2262	0	NP-Kun
2263	0	NP-Kun
2264	0.0555555555555556	NP-Kun
2265	0.0158730158730159	NP-Kun
2266	0.5	NP-Kun
2267	0	NP-Kun
2268	NA	NP-Kun
2269	0	NP-Kun
2270	0	NP-Kun
2271	0	NP-Kun
2272	0	NP-Kun
2273	0	NP-Kun
2274	0	NP-Kun
2275	0	NP-Kun
2276	0.037037037037037	NP-Kun
2277	0	NP-Kun
2278	0.092948717948718	NP-Kun
2279	0.000823045267489712	NP-Kun
2280	0.0768604049807057	NP-Kun
2281	0	NP-Kun
2282	0	NP-Kun
2283	0	NP-Kun
2284	0	NP-Kun
2285	0	NP-Kun
2286	0	NP-Kun
2287	0	NP-Kun
2288	0	NP-Kun
2289	0.00833333333333333	NP-Kun
2290	0.00526315789473684	NP-Kun
2291	0	NP-Kun
2292	0.0125	NP-Kun
2293	0	NP-Kun
2294	0	NP-Kun
2295	0	NP-Kun
2296	0	NP-Kun
2297	0.0166666666666667	NP-Kun
2298	0	NP-Kun
2299	NA	NP-Kun
2300	NA	NP-Kun
2301	0	NP-Kun
2302	0.043859649122807	NP-Kun
2303	0	NP-Kun
2304	0	NP-Kun
2305	0.0416666666666667	NP-Kun
2306	0	NP-Kun
2307	0	NP-Kun
