Var1	Freq
467	来氟米特片;正清风痛宁缓释片;甲氨蝶呤片;甲泼尼龙片;美洛昔康片;	3
468	来氟米特片;洛索洛芬钠片;甲氨蝶呤片;	3
469	来氟米特片;洛索洛芬钠片;甲泼尼龙片;	3
470	来氟米特片;甲氨蝶呤片;益肾蠲痹丸;美洛昔康片;醋酸泼尼松片;	3
471	来氟米特片;甲泼尼龙片;硫酸羟氯喹片;雷公藤多苷片;	3
472	柳氮磺吡啶;甲氨蝶呤;美洛昔康;青霉胺片;	3
473	柳氮磺嘧啶;甲基泼尼松龙;甲氨蝶呤;美洛昔康;	3
474	柳氮磺胺吡啶;洛索洛芬钠;甲氨蝶呤;	3
475	柳氮磺胺吡啶;羟基氯喹;	3
476	正清风痛宁;甲氨喋呤;美洛昔康;	3
477	正清风痛宁;甲氨蝶呤;美卓乐;	3
478	正清风痛宁;甲氨蝶呤;羟基氯喹;	3
479	正清风痛宁;甲氨蝶呤;艾拉莫德;	3
480	正清风痛宁;甲氨蝶呤;莫比可;	3
481	正清风痛宁片;洛索洛芬钠片;甲氨蝶呤;	3
482	正清风痛片;洛索洛芬钠;甲氨蝶呤;	3
483	氨糖美辛;甲氨蝶呤;青霉胺;	3
484	沙利度胺;甲氨蝶呤;白芍总甙;	3
485	注射用英夫利西单抗;甲氨蝶呤;美洛昔康;	3
486	洛索洛芬钠;甲基泼尼松龙;	3
487	洛索洛芬钠;甲氨蝶呤;雷公藤多甙;青霉胺;	3
488	洛索洛芬钠;甲氨蝶呤;青霉胺;	3
489	洛索洛芬钠片;甲基泼尼松龙;甲氨蝶呤;	3
490	洛索洛芬钠片;甲基泼尼松龙;甲氨蝶呤;问荆合剂;	3
491	洛索洛芬钠片;甲氨蝶呤;羟基氯喹;	3
492	洛索洛芬钠片;甲氨蝶呤;雷公藤多甙片;	3
493	洛芬待因缓释片;火把花根;甲氨蝶呤;甲泼尼龙;	3
494	甲基泼尼松;甲氨蝶呤;美洛昔康;青霉胺;	3
495	甲基泼尼松;羟基氯喹;	3
496	甲基泼尼松龙;甲氨蝶呤;白芍总甙;美洛昔康;	3
497	甲基泼尼松龙;甲氨蝶呤;艾拉莫德;青霉胺;	3
498	甲基泼尼松龙;白芍总甙;美洛昔康;	3
499	甲基泼尼松龙;美洛昔康;羟基氯喹;	3
500	甲基泼尼松龙;羟基氯喹;雷公藤多甙片;	3
501	甲基泼尼龙;甲氨蝶呤;美洛昔康;雷公藤多甙;	3
502	甲氨喋呤;美洛昔康;羟基氯喹;	3
503	甲氨喋呤;雷公藤多苷;	3
504	甲氨蝶呤;白芍总甙;美洛昔康;艾拉莫德;	3
505	甲氨蝶呤;白芍总甙;羟基氯喹;	3
506	甲氨蝶呤;白芍总甙;雷公藤多甙片;	3
507	甲氨蝶呤;白芍总苷;	3
508	甲氨蝶呤;白芍总苷;美洛昔康;	3
509	甲氨蝶呤;益赛普;美洛昔康;	3
510	甲氨蝶呤;硫酸羟基氯喹;美洛昔康;	3
511	甲氨蝶呤;美卓乐;美洛昔康;羟基氯喹;	3
512	甲氨蝶呤;美卓乐;艾拉莫德;	3
513	甲氨蝶呤;美卓乐;雷公藤多甙;	3
514	甲氨蝶呤;美洛昔康;醋酸泼尼松;青霉胺;	3
515	甲氨蝶呤;美洛昔康;雷公藤;	3
516	甲氨蝶呤;美洛昔康;雷公藤多甙片;青霉胺;	3
517	甲氨蝶呤;莫比可;青霉胺;	3
518	甲氨蝶呤;萘丁美酮胶囊;金乌骨通胶囊;雷公藤多甙片;	3
519	甲氨蝶呤;金乌骨通胶囊;	3
520	甲氨蝶呤片;硫酸羟氯喹片;	3
521	甲泼尼龙片;	3
522	白芍总苷;硫酸羟氯喹;美卓乐;	3
523	硫酸羟氯喹;美卓乐;	3
524	硫酸羟氯喹;美卓乐;雷公藤多苷;	3
525	硫酸羟氯喹;美洛昔康;青霉胺;	3
526	祖师麻;	3
527	美卓乐;羟基氯喹;	3
528	美卓乐;艾得辛;	3
529	美洛昔康胶囊;	3
530	艾拉莫德;青霉胺;	3
531	金乌骨通胶囊;	3
532	雷公藤多苷片;	3
533	504蛇片;甲氨蝶呤;	2
534	HCQ;	2
535	HCQ;乌梢祛风片;强的松;柳氮磺胺吡啶;甲氨蝶呤;	2
536	HCQ;双氯酚酸钠;正清风痛宁;甲氨蝶呤;	2
537	HCQ;强的松;	2
538	HCQ;强的松;柳氮磺胺吡啶;甲氨蝶呤;	2
539	HCQ;柳氮磺胺吡啶;氨糖美锌;甲氨蝶呤;	2
540	HCQ;柳氮磺胺吡啶;甲氨蝶呤;美卓乐;	2
541	HCQ;洛索洛芬钠;白芍总甙;	2
542	HCQ;洛索洛芬钠片;甲氨蝶呤;	2
543	HCQ;甲基泼尼松;甲氨蝶呤;美洛昔康;	2
544	HCQ;美洛昔康;雷公藤多甙;	2
545	LEF;双氯芬酸钠;甲氨蝶呤;	2
546	LEF;吲哚美辛;尼美舒利;甲氨蝶呤;	2
547	LEF;尼美舒利;昆仙胶囊;	2
548	LEF;尼美舒利;甲基泼尼龙;雷公藤多甙片;青霉胺;	2
549	LEF;尼美舒利;甲氨蝶呤;硫唑嘌呤;	2
550	LEF;尼美舒利;白芍总甙;雷公藤多甙;	2
551	LEF;布洛芬缓释胶囊;甲氨蝶呤;	2
552	LEF;布洛芬缓释胶囊;甲氨蝶呤;痹祺胶囊;	2
553	LEF;强的松;甲氨蝶呤;西乐葆;	2
554	LEF;强的松;甲氨蝶呤;雷公藤;	2
555	LEF;强的松;雷公藤;	2
556	LEF;正清风痛宁;甲氨蝶呤;美洛昔康;	2
557	LEF;洛芬待因缓释片;火把花根;甲强龙;甲氨蝶呤;	2
558	LEF;洛芬待因缓释片;甲氨蝶呤;	2
559	LEF;甲氨蝶呤;美洛昔康;雷公藤多甙;	2
560	LEF;甲氨蝶呤;艾瑞昔布;	2
561	LEF;甲氨蝶呤;英太清;	2
562	M7X;乌梢祛风片;尼美舒利;雷公藤多甙片;青霉胺;	2
563	pred;	2
564	pred;甲氨蝶呤;	2
565	乌梢祛风口服液;尼美舒利;正清风痛宁;甲氨蝶呤;	2
566	乌梢祛风片;乐松片;来氟米特;甲氨蝶呤;雷公藤多甙;	2
567	乌梢祛风片;双氯芬酸钠;来氟米特;	2
568	乌梢祛风片;双氯芬酸钠;来氟米特;甲氨蝶呤;	2
569	乌梢祛风片;双氯芬酸钠;甲氨蝶呤;白芍总甙;	2
570	乌梢祛风片;双氯芬酸钠;甲氨蝶呤;白芍总甙胶囊;雷公藤多甙;	2
571	乌梢祛风片;双氯芬酸钠;甲氨蝶呤;青霉胺;	2
572	乌梢祛风片;塞来昔布;柳氮磺吡啶;甲氨蝶呤;	2
573	乌梢祛风片;塞来昔布;甲氨蝶呤;	2
574	乌梢祛风片;塞来昔布;甲氨蝶呤;羟基氯喹;	2
575	乌梢祛风片;大活络胶囊;	2
576	乌梢祛风片;尼美舒利;甲氨喋呤;	2
577	乌梢祛风片;尼美舒利分散片;来氟米特;甲氨蝶呤;雷公藤多甙片;	2
578	乌梢祛风片;来氟米特;氨糖美辛;甲氨蝶呤;	2
579	乌梢祛风片;来氟米特;甲基泼尼松龙;甲氨蝶呤;美洛昔康;	2
580	乌梢祛风片;来氟米特;痹祺胶囊;雷公藤多甙片;	2
581	乌梢祛风片;正清风痛宁;	2
582	乌梢祛风片;正清风痛宁;洛索洛芬钠;甲氨蝶呤;雷公藤多甙片;	2
583	乌梢祛风片;正清风痛宁;甲氨蝶呤;	2
584	乌梢祛风片;氨糖美辛;	2
585	乌梢祛风片;甲氨蝶呤;艾拉莫德;	2
586	乌梢祛风片;甲氨蝶呤;雷公藤多甙片;青霉胺;	2
587	乌梢祛风片;白芍总甙;羟基氯喹;	2
588	乌梢祛风片;莫比可;	2
589	乐松;复方雪莲胶囊;来氟米特;	2
590	乐松;昆仙;	2
591	乐松;来氟米特;	2
592	乐松;来氟米特;甲氨蝶呤;硫唑嗦呤;醋酸泼尼松;	2
593	乐松;来氟米特;甲氨蝶呤;美卓乐;艾拉莫德;	2
594	乐松;来氟米特;甲氨蝶呤;羟基氯喹;	2
595	乐松;来氟米特;雷公藤多甙片;	2
596	乐松;柳氮磺胺吡啶;甲氨蝶呤;羟基氯喹;	2
597	乐松;甲氨喋呤;艾拉莫得;	2
598	乐松;甲氨蝶呤;青霉胺;	2
599	乐松片;复方雷公藤颗粒;甲氨蝶呤;	2
600	乐松片;来氟米特;甲氨蝶呤;	2
601	乐松片;来氟米特;甲氨蝶呤;益赛普;	2
602	乐松片;白芍总甙胶囊;羟基氯喹;	2
603	云克;强的松;昆仙胶囊;来氟米特;洛索洛芬钠;甲氨蝶呤;	2
604	亚甲基二膦酸盐注射液;甲氨蝶呤;美洛昔康;羟基氯喹;	2
605	他克莫司;甲氨蝶呤;美洛昔康;青霉胺;	2
606	依托考昔;强的松;甲氨蝶呤;羟氯喹;	2
607	依托考昔;来氟米特;	2
608	依托考昔;甲氨蝶呤;艾拉莫德;青霉胺;	2
609	依托考昔片;来氟米特;	2
610	依托考昔片;来氟米特片;甲氨蝶呤片;	2
611	依那西普;	2
612	双氯芬酸钠;强的松;抗肿瘤坏死因子;青霉胺;	2
613	双氯芬酸钠;强的松;来氟米特;甲氨蝶呤;雷公藤多甙;	2
614	双氯芬酸钠;强的松;正清风痛宁;雷公藤多甙;	2
615	双氯芬酸钠;昆仙胶囊;甲基泼尼龙;甲氨蝶呤;	2
616	双氯芬酸钠;来氟米特;甲氨喋呤;艾拉莫德;	2
617	双氯芬酸钠;来氟米特;甲氨蝶呤;盘龙七片;	2
618	双氯芬酸钠;来氟米特;甲氨蝶呤;舒筋合剂;	2
619	双氯芬酸钠;来氟米特;甲氨蝶呤;青霉胺;	2
620	双氯芬酸钠;来氟米特;青霉胺;	2
621	双氯芬酸钠;柳氮磺;甲氨蝶呤;	2
622	双氯芬酸钠;柳氮磺胺吡啶;甲氨蝶呤;	2
623	双氯芬酸钠;柳氮磺胺吡啶;甲氨蝶呤;美卓乐;	2
624	双氯芬酸钠;柳氮磺胺吡啶;甲氨蝶呤;羟基氯喹;	2
625	双氯芬酸钠;正清风痛宁;甲氨蝶呤;	2
626	双氯芬酸钠;沙利度胺;甲基泼尼松龙;甲氨蝶呤;白芍总甙;	2
627	双氯芬酸钠;甲基泼尼松片;甲氨蝶呤;	2
628	双氯芬酸钠;甲氨蝶呤;痹祺;羟基氯喹;	2
629	双氯芬酸钠;甲氨蝶呤;类克;	2
630	双氯芬酸钠;甲氨蝶呤;羟氯喹;	2
631	双氯芬酸钠;羟基氯喹;雷公藤多甙片;青霉胺;	2
632	双氯芬酸钠;金骨通;	2
633	双氯芬酸钠双释放胶囊;来氟米特片;正清风痛宁缓释片;甲氨蝶呤片;益肾蠲痹丸;	2
634	双氯芬酸钠双释放胶囊;正清风痛宁缓释片;甲氨蝶呤片;益肾蠲痹丸;硫酸羟氯喹片;	2
635	双氯芬酸钠肠溶片;来氟米特;柳氮磺嘧啶;	2
636	双氯苔酸钠;来氟米特;甲基酸尼龙;甲氨蝶呤;	2
637	双氯酚酸钠;昆仙胶囊;甲氨蝶呤;	2
638	吲哚美辛片;尼美舒利;强的松;来氟米特;正清风痛宁;	2
639	塞来昔布;强的松;正清风痛宁;青霉胺;	2
640	塞来昔布;强的松;甲氨喋呤;羟基氯喹;	2
641	塞来昔布;强的松;甲氨蝶呤;青霉胺;	2
642	塞来昔布;昆仙胶囊;甲氨蝶呤;	2
643	塞来昔布;来氟米特;柳氮磺嘧啶;甲氨蝶呤;	2
644	塞来昔布;来氟米特;泼尼松;甲氨蝶呤;	2
645	塞来昔布;来氟米特;甲基泼尼松;甲氨蝶呤;羟基氯喹;	2
646	塞来昔布;来氟米特;甲基泼尼松龙;甲氨蝶呤;白芍总甙;	2
647	塞来昔布;来氟米特;甲基泼尼松龙;甲氨蝶呤;羟基氯喹;	2
648	塞来昔布;来氟米特;甲基泼尼松龙;甲氨蝶呤;艾拉莫德;	2
649	塞来昔布;来氟米特;甲氨蝶呤;甲泼尼龙;白芍总苷;	2
650	塞来昔布;柳氮磺嘧啶;甲基泼尼松龙;甲氨蝶呤;羟基氯喹;	2
651	塞来昔布;柳氮磺嘧啶;甲氨蝶呤;	2
652	塞来昔布;正清风痛宁;甲基泼尼龙;甲氨喋呤;	2
653	塞来昔布;正清风痛宁;甲氨蝶呤;醋酸泼尼松;	2
654	塞来昔布;火把烧根;甲氨蝶呤;	2
655	塞来昔布;甲基泼尼松片;硫酸羟氯喹;	2
656	塞来昔布;甲基泼尼松龙;甲氨蝶呤;白芍总甙;羟基氯喹;	2
657	塞来昔布;甲基泼尼松龙;甲氨蝶呤;雷公藤;	2
658	塞来昔布;甲基泼尼松龙;白芍总甙;类克;	2
659	塞来昔布;甲基泼尼龙;	2
660	塞来昔布;甲氨蝶呤;甲泼尼龙;益赛普;	2
661	塞来昔布;甲氨蝶呤;甲泼尼龙;青霉胺;	2
662	塞来昔布;甲氨蝶呤;白芍总甙;	2
663	塞来昔布;甲氨蝶呤;白芍总甙;艾拉莫德;	2
664	塞来昔布;甲氨蝶呤;美卓乐;雷公藤颗粒;	2
665	塞来昔布;甲氨蝶呤;羟基氯喹;雷公藤多甙片;	2
666	塞来昔布;肿节风片;问荆合剂;	2
667	塞来昔布;醋酸泼尼松;	2
668	塞来西布;来氟米特;甲基泼尼松龙;甲氨蝶呤;	2
669	塞来西布;来氟米特;甲氨蝶呤;	2
670	塞来西布;白芍总甙;	2
671	复方倍他米松;尼美舒利;甲氨蝶呤;美卓乐;雷公藤多甙片;青霉胺;	2
672	复方雷公藤逐痛颗粒;尼美舒利;来氟米特;	2
673	复方雷公藤逐痛颗粒;尼美舒利;问荆合剂;	2
674	复方雷公藤逐痛颗粒;甲基泼尼松龙;甲氨蝶呤;美洛昔康;	2
675	复方雷公藤逐痛颗粒;甲氨蝶呤;美洛昔康;	2
676	复方雷公藤逐痛颗粒;甲氨蝶呤;金乌骨通胶囊;青霉胺;	2
677	复方雷公藤颗粒;尼美舒利;来氟米特;	2
678	复方雷公藤颗粒;尼美舒利;来氟米特;甲氨蝶呤;	2
679	复方雷公藤颗粒;扶他林;来氟米特;	2
680	复方雷公藤颗粒;甲氨蝶呤;美洛昔康;	2
681	大活络胶囊;	2
682	大活络胶囊;来氟米特;甲基泼尼松龙;甲氨蝶呤;白芍总甙;	2
683	天麻胶囊;甲氨蝶呤;羟基氯喹;	2
684	奈丁美酮;来氟米特;甲氨蝶呤;	2
685	奈丁美酮;正清风痛宁;甲氨蝶呤;	2
686	尪痹片;	2
687	尪痹片;昆仙胶囊;甲氨蝶呤;	2
688	尪痹片;来氟米特;甲氨蝶呤;醋氯芬酸;	2
689	尪痹片;来氟米特片;美洛昔康胶囊;	2
690	尪痹片;正清风痛宁注射液;甲泼尼龙片;祖师麻片;醋氯芬酸分散片;	2
691	尪痹片;正清风痛宁片;火把花根片;	2
692	尼美舒利;帕夫林胶囊;来氟米特;青霉胺;	2
693	尼美舒利;强的松;昆仙;来氟米特;	2
694	尼美舒利;强的松;昆仙胶囊;来氟米特;甲氨蝶呤;	2
695	尼美舒利;强的松;昆仙胶囊;甲氨蝶呤;	2
696	尼美舒利;强的松;来氟米特;柳氮磺;甲氨蝶呤;	2
697	尼美舒利;强的松;来氟米特;甲氨蝶呤;痹祺胶囊;	2
698	尼美舒利;强的松;来氟米特;甲氨蝶呤;白芍总甙;	2
699	尼美舒利;强的松;来氟米特;祖师麻;	2
700	尼美舒利;强的松;甲氨蝶呤;羟基氯喹;	2
701	尼美舒利;强骨胶囊;来氟米特;	2
702	尼美舒利;昆仙;甲氨蝶呤;	2
703	尼美舒利;昆仙胶囊;来氟米特;甲基泼尼龙;甲氨蝶呤;	2
704	尼美舒利;来氟米特;柳氮磺嘧啶;白芍总甙;羟基氯喹;	2
705	尼美舒利;来氟米特;柳氮磺胺吡啶;甲氨蝶呤;重组人肿瘤坏死因子融合蛋白;	2
706	尼美舒利;来氟米特;正清风痛宁;甲氨蝶呤;青霉胺;	2
707	尼美舒利;来氟米特;沙利度胺;甲氨蝶呤;醋酸泼尼松;	2
708	尼美舒利;来氟米特;甲基泼尼松龙;甲氨蝶呤;白芍总甙;	2
709	尼美舒利;来氟米特;甲氨喋呤;美卓乐;	2
710	尼美舒利;来氟米特;甲氨蝶呤;益赛普;青霉胺;	2
711	尼美舒利;来氟米特;甲氨蝶呤;盘龙七片;	2
712	尼美舒利;来氟米特;甲氨蝶呤;类克;艾拉莫德;	2
713	尼美舒利;来氟米特;甲氨蝶呤;醋酸泼尼松;青霉胺;	2
714	尼美舒利;来氟米特;甲氨蝶呤;醋酸泼尼松龙;	2
715	尼美舒利;来氟米特;硫酸羟基氯喹;	2
716	尼美舒利;来氟米特;雷公藤多甙片;	2
717	尼美舒利;柳氮磺;	2
718	尼美舒利;柳氮磺吡啶;甲氨蝶呤;	2
719	尼美舒利;柳氮磺嘧啶;甲氨蝶呤;	2
720	尼美舒利;柳氮磺胺吡啶;甲氨蝶呤;	2
721	尼美舒利;柳氮磺胺吡啶;白芍总甙;	2
722	尼美舒利;正清风痛宁;羟基氯喹;	2
723	尼美舒利;正清风痛宁缓释片;甲氨蝶呤;	2
724	尼美舒利;沙利度胺;	2
725	尼美舒利;沙利度胺;雷公藤多甙片;	2
726	尼美舒利;甲基泼尼松;甲氨蝶呤;雷公藤多甙;	2
727	尼美舒利;甲基泼尼松龙;甲氨喋呤;	2
728	尼美舒利;甲基泼尼松龙;甲氨蝶呤;白芍总苷;羟氯喹;	2
729	尼美舒利;甲基泼尼松龙;甲氨蝶呤;雷公藤逐痛颗粒;	2
730	尼美舒利;甲基泼尼松龙;白芍总甙;羟基氯喹;	2
731	尼美舒利;甲氨喋呤;白芍总甙;	2
732	尼美舒利;甲氨蝶呤;痹祺胶囊;青霉胺;	2
733	尼美舒利;甲氨蝶呤;白芍总甙;盘龙七片;	2
734	尼美舒利;甲氨蝶呤;白芍总甙;雷公藤多甙片;青霉胺;	2
735	尼美舒利;甲氨蝶呤;盘龙七片;	2
736	尼美舒利;甲氨蝶呤;美卓乐;雷公藤多甙;	2
737	尼美舒利;甲氨蝶呤;美卓乐;雷公藤多甙片;青霉胺;	2
738	尼美舒利;甲氨蝶呤;舒筋合剂;雷公藤多甙片;	2
739	尼美舒利;甲氨蝶呤;艾拉莫德;醋酸泼尼松;青霉胺;	2
740	尼美舒利;甲氨蝶呤;艾拉莫德;雷公藤多甙;	2
741	尼美舒利;艾拉莫德;	2
742	尼美舒利;艾拉莫德;雷公藤多甙片;	2
743	尼美舒利;金乌骨通;	2
744	尼美舒利;问荆合剂;	2
745	尼美舒利;雷公藤多甙片;	2
746	尼美舒利分散片;强的松;甲氨蝶呤;	2
747	尼美舒利分散片;来氟米特;甲氨喋呤;	2
748	尼美舒利分散片;甲氨喋呤;雷公藤多甙片;	2
749	尼美舒利分散片;甲氨喋呤片;艾拉莫德;	2
750	布洛芬缓释胶囊;雷公藤多甙;	2
751	布洛芬胶囊;强的松;甲氨蝶呤;	2
752	帕夫林;来氟米特;甲氨蝶呤;美洛昔康;	2
753	帕夫林;甲氨蝶呤;美洛昔康;	2
754	帕夫林;青霉胺;	2
755	强的松;戴芬;来氟米特;正清风痛宁;	2
756	强的松;无梢祛风片;甲氨蝶呤;美洛昔康;羟基氯喹;青霉胺;	2
757	强的松;昆仙;甲氨蝶呤;	2
758	强的松;昆仙胶囊;甲氨蝶呤;	2
759	强的松;昆仙胶囊;甲氨蝶呤;美洛昔康;	2
760	强的松;来氟米特;柳氮磺胺吡啶;甲氨蝶呤;美洛昔康;	2
761	强的松;来氟米特;氨糖美锌;	2
762	强的松;来氟米特;洛索洛芬钠片;甲氨蝶呤;羟基氯喹;	2
763	强的松;来氟米特;甲氨蝶呤;美洛昔康;羟基氯喹;	2
764	强的松;来氟米特;甲氨蝶呤;美洛昔康;羟氯喹;	2
765	强的松;来氟米特;甲氨蝶呤;美洛昔康;艾拉莫德;	2
766	强的松;来氟米特;甲氨蝶呤;羟基氯喹;	2
767	强的松;来氟米特;甲氨蝶呤;艾拉莫德;萘丁美酮胶囊;	2
768	强的松;来氟米特;甲氨蝶呤;英太青;	2
769	强的松;来氟米特;硫酸羟氯喹;	2
770	强的松;来氟米特;美洛昔康;羟基氯喹;	2
771	强的松;柳氮磺;羟基氯喹;	2
772	强的松;柳氮磺吡啶;纷乐;	2
773	强的松;柳氮磺嘧啶;美洛昔康;	2
774	强的松;柳氮磺胺吡啶;甲氨蝶呤;美洛昔康;羟基氯喹;	2
775	强的松;柳氮磺胺吡啶;益赛普;	2
776	强的松;正清风痛宁;甲氨蝶呤;白芍总甙;	2
777	强的松;氨糖美辛;甲氨蝶呤;青霉胺;	2
778	强的松;洛索洛芬钠;甲氨蝶呤;	2
779	强的松;洛索洛芬钠;甲氨蝶呤;雷公藤;	2
780	强的松;洛索洛芬钠片;	2
781	强的松;洛索洛芬钠片;甲氨蝶呤;	2
782	强的松;洛索洛芬钠片;甲氨蝶呤;雷公藤多甙片;青霉胺;	2
783	强的松;洛索洛芬钠片;雷公藤;	2
784	强的松;洛索洛芬钠片;青霉胺;	2
785	强的松;爱若华;纷乐;西乐葆;	2
786	强的松;甲氨蝶呤;益赛普;英太青;金天格;	2
787	强的松;甲氨蝶呤;益赛普;莫比可;金天格;	2
788	强的松;甲氨蝶呤;美洛昔康;金乌骨通;雷公藤多甙;	2
789	强的松;甲氨蝶呤;美洛昔康;青霉胺;	2
790	强的松;甲氨蝶呤;艾得辛;	2
791	强的松;甲氨蝶呤;雷公藤多甙;青霉胺;	2
792	强的松;甲氨蝶呤;雷公藤多甙片;	2
793	强的松;白芍总甙;美洛昔康;	2
794	强的松;白芍总甙;美洛昔康;羟基氯喹;	2
795	强的松;羟氯喹;	2
796	强的松;雷公藤多苷片;	2
797	强的松龙;白芍总苷;	2
798	强的松龙;白芍总苷;硫酸羟氯喹;	2
799	强的松龙;硫酸羟氯喹;	2
800	强骨胶囊;来氟米特;甲氨蝶呤;	2
801	强骨胶囊;甲氨蝶呤;青霉胺;	2
802	戴芬;甲氨蝶呤;益塞普;青霉胺;	2
803	扎冲十三味丸;洛芬待因缓释片;甲氨蝶呤;	2
804	扶他林;来氟米特;	2
805	扶他林;甲基泼尼松龙;甲氨蝶呤;	2
806	新癀片;甲氨喋呤;	2
807	无梢祛风片;	2
808	无梢祛风片;来氟米特;甲氨蝶呤;	2
809	昆仙;	2
810	昆仙;来氟米特;甲基泼尼松;美洛昔康;	2
811	昆仙;来氟米特;甲基泼尼龙;甲氨蝶呤;	2
812	昆仙;来氟米特;甲氨蝶呤;	2
813	昆仙;甲氨蝶呤;	2
814	昆仙;甲氨蝶呤;美洛昔康;	2
815	昆仙胶囊;来氟米特;	2
816	昆仙胶囊;来氟米特;洛索洛芬钠;甲基泼尼松龙;甲氨蝶呤;	2
817	昆仙胶囊;来氟米特;洛索洛芬钠;甲氨蝶呤;	2
818	昆仙胶囊;来氟米特;洛索洛芬钠片;	2
819	昆仙胶囊;来氟米特;甲氨蝶呤;美洛昔康;醋酸泼尼松;青霉胺;	2
820	昆仙胶囊;来氟米特;甲泼尼龙;美洛昔康;雷公藤多甙;	2
821	昆仙胶囊;柳氮磺嘧啶;甲基泼尼松龙;	2
822	昆仙胶囊;洛索洛芬钠;甲氨蝶呤;	2
823	昆仙胶囊;洛索洛芬钠片;甲基泼尼松龙;甲氨蝶呤;	2
824	昆仙胶囊;甲基泼尼松;甲氨蝶呤;美洛昔康;	2
825	昆仙胶囊;甲基泼尼松龙;甲氨蝶呤;羟基氯喹;	2
826	昆仙胶囊;甲基泼尼松龙;美洛昔康;羟基氯喹;	2
827	昆仙胶囊;甲基泼尼龙;甲氨蝶呤;萘丁美酮;	2
828	昆仙胶囊;甲氨蝶呤;美洛昔康;羟基氯喹;	2
829	昆仙胶囊;甲泼尼龙片;美洛昔康胶囊;锝亚甲基磷酸盐注射液;	2
830	昆仙胶囊;美卓乐;	2
831	来氟米特;柳氮磺嘧啶;甲基泼尼松龙;甲氨蝶呤;	2
832	来氟米特;柳氮磺胺吡啶;	2
833	来氟米特;柳氮磺胺吡啶;甲氨蝶呤;美洛昔康;	2
834	来氟米特;正清风痛宁;洛索洛芬钠;羟基氯喹;	2
835	来氟米特;正清风痛宁;洛索洛芬钠片;甲氨蝶呤;	2
836	来氟米特;正清风痛宁;羟基氯喹;	2
837	来氟米特;氨糖美辛;甲氨蝶呤;金乌骨通胶囊;	2
838	来氟米特;氨糖美锌肠溶片;沙利度胺;甲氨蝶呤;	2
839	来氟米特;注射用甲泼尼龙琥珀酸钠;美洛昔康;金天格胶囊;	2
840	来氟米特;注射用英夫利西单抗;洛索洛芬钠;甲氨蝶呤;羟基氯喹;	2
841	来氟米特;洛索洛芬纳;甲氨蝶呤;	2
842	来氟米特;洛索洛芬钠;甲基波尼龙;甲氨喋呤;	2
843	来氟米特;洛索洛芬钠;甲基泼尼松;甲氨喋呤;	2
844	来氟米特;洛索洛芬钠;甲氨蝶呤;白芍总甙;盘龙七片;	2
845	来氟米特;洛索洛芬钠;甲氨蝶呤;青霉胺;	2
846	来氟米特;洛索洛芬钠片;	2
847	来氟米特;洛索洛芬钠片;甲氨蝶呤;雷公藤多甙片;	2
848	来氟米特;洛索洛芬钠片;祖师麻;	2
849	来氟米特;洛芬待因;甲强龙;甲氨蝶呤;痹祺胶囊;	2
850	来氟米特;洛芬待因;甲氨蝶呤;	2
851	来氟米特;洛芬待因缓释片;甲氨蝶呤;	2
852	来氟米特;洛芬待因缓释片;痹祺胶囊;	2
853	来氟米特;火把花根片;甲氨蝶呤;醋氯芬酸;	2
854	来氟米特;火把花根片;盐酸氨基葡萄糖;醋氯芬酸;	2
855	来氟米特;火把花根片;硫酸氨基葡萄糖;醋氯芬酸;	2
856	来氟米特;甲基波尼龙;甲氨喋呤;	2
857	来氟米特;甲基泼尼松;甲氨蝶呤;美洛昔康;	2
858	来氟米特;甲基泼尼松;白芍总甙;美洛昔康;	2
859	来氟米特;甲基泼尼松;祖师麻;金乌骨通胶囊;	2
860	来氟米特;甲基泼尼松;青霉胺;	2
861	来氟米特;甲基泼尼松龙;甲氨蝶呤;美洛昔康;艾拉莫德;	2
862	来氟米特;甲基泼尼松龙;甲氨蝶呤;羟基氯喹;	2
863	来氟米特;甲基泼尼松龙;痹祺胶囊;雷公藤多甙;	2
864	来氟米特;甲基泼尼松龙;白芍总甙;雷公藤;	2
865	来氟米特;甲氨喋呤;美卓乐;	2
866	来氟米特;甲氨喋啶;美洛昔康;	2
867	来氟米特;甲氨蝶呤;甲泼尼龙;美洛昔康;雷公藤多甙;	2
868	来氟米特;甲氨蝶呤;甲泼尼龙松;痹祺胶囊;	2
869	来氟米特;甲氨蝶呤;益赛普;	2
870	来氟米特;甲氨蝶呤;益赛普;青霉胺;	2
871	来氟米特;甲氨蝶呤;盘龙七片;	2
872	来氟米特;甲氨蝶呤;硫唑嘌呤;	2
873	来氟米特;甲氨蝶呤;祖师麻;美洛昔康;	2
874	来氟米特;甲氨蝶呤;美洛昔康;醋酸泼尼龙;	2
